tchtextuserjid,classcode,classid,invitationid,tch
t145_1607947226093_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,02110715-82b8-4a9e-95a0-944ccb8cafaa,t245_20201214-172029_8
t145_1607947228368_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,b174f190-3487-4ee5-abb6-65a2de024a59,t245_20201214-172029_10
t145_1607947233208_12,GD8N-bp2T,bb1b3b2f-3e03-11eb-a47c-0242ac110003,cc790f14-54c4-4ddd-927e-bb3ce352debc,t245_20201214-172029_12
t145_1607947229133_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,502e2a4a-e714-47d1-8041-8b377307773d,t245_20201214-172029_11
t145_1607947239288_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,ffac79a6-f2be-49ec-9bee-dc26969af1be,t245_20201214-172029_9
t145_1607947242135_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,c5886e39-b470-4153-9f5e-1f28434c5394,t245_20201214-172029_10
t145_1607947243805_12,GD8N-bp2T,bb1b3b2f-3e03-11eb-a47c-0242ac110003,4efe0fe6-df34-4169-8be9-a403644d2d0b,t245_20201214-172029_12
t145_1607947241818_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,3d82120f-7b08-4462-b9af-1ad915e3c48d,t245_20201214-172029_8
t145_1607947245215_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,46520f79-6ead-4cc3-9e55-ba8944cb7c4b,t245_20201214-172029_11
t145_1607947252414_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,2ac2b115-ea28-4a10-8a41-69b22d28cd39,t245_20201214-172029_9
t145_1607947255624_12,GD8N-bp2T,bb1b3b2f-3e03-11eb-a47c-0242ac110003,5397cbda-227d-4461-94ba-f1a5111cabdd,t245_20201214-172029_12
t145_1607947252831_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,649aac27-b531-4394-9bcd-475c4add9e9d,t245_20201214-172029_10
t145_1607947258755_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,59af763d-3ca4-49e7-b605-471567142316,t245_20201214-172029_8
t145_1607947261780_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,99a244c9-86d3-4110-b885-bbd69eb8876e,t245_20201214-172029_11
t145_1607947269648_12,GD8N-bp2T,bb1b3b2f-3e03-11eb-a47c-0242ac110003,facebfa7-73e9-4f2b-a61f-4d79236d549e,t245_20201214-172029_12
t145_1607947269410_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,6f121d86-ed81-4c83-ba84-be76acb58d5d,t245_20201214-172029_9
t145_1607947269728_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,387364c3-135b-4a1b-b5fb-9ce704a6205c,t245_20201214-172029_10
t145_1607947272384_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,99bc064a-d12e-43f8-87d6-78353e5c5331,t245_20201214-172029_8
t145_1607947276610_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,3310ed78-714f-40a0-afe6-97873ee0fb14,t245_20201214-172029_11
t145_1607947272448_13,98Ji-K6rW,dbd4760e-3e03-11eb-90a7-0242ac110003,573f1949-6ffe-49f4-967d-0756a756eec5,t245_20201214-172029_13
t145_1607947282869_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,8b612ead-8c53-4678-abb7-fca9f7c52afe,t245_20201214-172029_9
t145_1607947282113_12,GD8N-bp2T,bb1b3b2f-3e03-11eb-a47c-0242ac110003,b405353d-e3a9-4c75-9f70-04bf4ae69d84,t245_20201214-172029_12
t145_1607947285365_8,2fwn-hb8u,43eb9a9f-3e03-11eb-90a7-0242ac110003,229e5fc7-f3ab-433b-9680-db34a4459cab,t245_20201214-172029_8
t145_1607947285341_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,8b9eb20f-84ac-497e-9aa6-6b97e14b6c89,t245_20201214-172029_10
t145_1607947287930_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,41b57aeb-58f3-439c-b3c8-c89bd9d07c40,t245_20201214-172029_11
t145_1607947289954_13,98Ji-K6rW,dbd4760e-3e03-11eb-90a7-0242ac110003,57e25173-c514-4c80-993a-a44a62b021ce,t245_20201214-172029_13
t145_1607947302503_10,67Kx-L9F7,80583363-3e03-11eb-90a7-0242ac110003,fb648b0c-bd08-4243-a8da-f37dc32342fb,t245_20201214-172029_10
t145_1607947296761_9,twke-Y2Gm,62268e63-3e03-11eb-90a7-0242ac110003,f606b51b-f4fb-4d48-806a-6ea746c283d4,t245_20201214-172029_9
t145_1607947304498_11,zrPa-exPX,9c18ffe3-3e03-11eb-a47c-0242ac110003,2453e7d6-a523-4378-bf35-6a9b74ec38a0,t245_20201214-172029_11
