tchextuserjid,classcode,classid,invitationid,tch
t144_1607930104585_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,71d608bb-edff-4a03-8008-4f7f8a953c06,t244_20201214-123328_9
t144_1607930105718_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,6b34c719-43f7-4c68-8477-369c5a2a8c36,t244_20201214-123328_7
t144_1607930102736_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,00c11f8c-fd09-4cef-937c-c13ca3a69683,t244_20201214-123328_11
t144_1607930114402_12,8TA7-4oG4,a25cb9a8-3ddb-11eb-a47c-0242ac110003,0175ffba-71d2-4f80-b68a-6b4a7c41a51f,t244_20201214-123328_12
t144_1607930116968_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,172dcf3b-a6db-429c-8719-564dbc3ea33c,t244_20201214-123328_10
t144_1607930118437_13,6krg-49R9,c1873d5f-3ddb-11eb-90a7-0242ac110003,89e4efdf-a7fb-4027-803a-2aa1673557b4,t244_20201214-123328_13
t144_1607930122393_14,hE92-Ls4N,e0881a1c-3ddb-11eb-a47c-0242ac110003,b962755b-9eaa-425c-a776-e7c7e60b0873,t244_20201214-123328_14
t144_1607930121533_6,mBaM-9AZJ,efecf26c-3dda-11eb-a47c-0242ac110003,241814a4-0820-404e-847e-74bfb49ea5f5,t244_20201214-123328_6
t144_1607930124178_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,f57f77ec-172b-4787-a536-b4d82d9ab2a5,t244_20201214-123328_9
t144_1607930126081_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,c5f0f32d-7f94-45ef-8fee-ac5293d070af,t244_20201214-123328_7
t144_1607930121888_8,tC89-737H,2cee78ba-3ddb-11eb-a47c-0242ac110003,de842a85-7616-42f0-80a4-fee8e692d1a7,t244_20201214-123328_8
t144_1607930127524_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,6770605d-dfcb-4bb0-a147-cb7ad1f92623,t244_20201214-123328_11
t144_1607930138947_10,vkWL-vBFA,6ad9c26a-3ddb-11eb-90a7-0242ac110003,a38729f8-e147-4c87-acb2-0cbbb5576139,t244_20201214-123328_10
t144_1607930136203_12,8TA7-4oG4,a25cb9a8-3ddb-11eb-a47c-0242ac110003,4ef773e4-4703-4884-94d6-e542f660e702,t244_20201214-123328_12
t144_1607930144849_14,hE92-Ls4N,e0881a1c-3ddb-11eb-a47c-0242ac110003,f11ae6dd-f235-442a-b770-9981e0962ffe,t244_20201214-123328_14
t144_1607930148356_7,D793-2h6X,0d363319-3ddb-11eb-a47c-0242ac110003,2440902c-dd90-4224-9302-c4823bace5c6,t244_20201214-123328_7
t144_1607930141925_13,6krg-49R9,c1873d5f-3ddb-11eb-90a7-0242ac110003,b3a29c2a-0e14-4530-a571-0782b51aa209,t244_20201214-123328_13
t144_1607930147666_9,KBec-y8V7,4b5bee44-3ddb-11eb-90a7-0242ac110003,030dd520-01b7-45fc-8111-bc45f4555523,t244_20201214-123328_9
t144_1607930151413_11,4g89-N4Nd,8460a40d-3ddb-11eb-a47c-0242ac110003,493147d0-7cc2-44e1-815c-8ba846e882a1,t244_20201214-123328_11
