stdextid,groupid
std_1601299443317_112,d586db8f-373c-4698-98da-f8090ab2c334
std_1601299656404_116,793f55b1-bb58-4ad9-b2ee-c71ae76040fc
std_1601299648342_116,793f55b1-bb58-4ad9-b2ee-c71ae76040fc
std_1601299506651_113,5226a4c8-4413-4cc7-8c41-cdd88b49ee4f
std_1601299639723_116,793f55b1-bb58-4ad9-b2ee-c71ae76040fc
std_1601299582465_114,83e32622-9dbe-49c7-9979-98c0a9260f5d
std_1601299498912_113,5226a4c8-4413-4cc7-8c41-cdd88b49ee4f
std_1601299657949_115,42d59e9c-1a90-4280-a4a5-1358bcc2b618
std_1601299631785_116,793f55b1-bb58-4ad9-b2ee-c71ae76040fc
std_1601299574826_114,83e32622-9dbe-49c7-9979-98c0a9260f5d
std_1601299491527_113,5226a4c8-4413-4cc7-8c41-cdd88b49ee4f
std_1601299649549_115,42d59e9c-1a90-4280-a4a5-1358bcc2b618
std_1601299624190_116,793f55b1-bb58-4ad9-b2ee-c71ae76040fc
std_1601299566924_114,83e32622-9dbe-49c7-9979-98c0a9260f5d
std_1601299640196_115,42d59e9c-1a90-4280-a4a5-1358bcc2b618
std_1601299481176_113,5226a4c8-4413-4cc7-8c41-cdd88b49ee4f
std_1601299740904_117,273739ab-1e75-4257-b041-6351a789f5b9
std_1601299557136_114,83e32622-9dbe-49c7-9979-98c0a9260f5d
std_1601299632792_115,42d59e9c-1a90-4280-a4a5-1358bcc2b618
std_1601299472247_113,5226a4c8-4413-4cc7-8c41-cdd88b49ee4f
std_1601299730724_117,273739ab-1e75-4257-b041-6351a789f5b9
std_1601299546889_114,83e32622-9dbe-49c7-9979-98c0a9260f5d
std_1601299622444_115,42d59e9c-1a90-4280-a4a5-1358bcc2b618
std_1601299721978_117,273739ab-1e75-4257-b041-6351a789f5b9
std_1601299714556_117,273739ab-1e75-4257-b041-6351a789f5b9
std_1601299616187_116,4cb935a7-cee4-4890-9420-b61ce7c08e6b
std_1601299705944_117,273739ab-1e75-4257-b041-6351a789f5b9
std_1601299607874_116,4cb935a7-cee4-4890-9420-b61ce7c08e6b
std_1601299600206_116,4cb935a7-cee4-4890-9420-b61ce7c08e6b
std_1601299611370_115,977d0b33-b196-436b-990d-88dbec7baaf1
std_1601299538095_114,b7e676bb-97ca-419b-b92e-d14788080354
std_1601299589506_116,4cb935a7-cee4-4890-9420-b61ce7c08e6b
std_1601299528581_114,b7e676bb-97ca-419b-b92e-d14788080354
std_1601299601112_115,977d0b33-b196-436b-990d-88dbec7baaf1
std_1601299580895_116,4cb935a7-cee4-4890-9420-b61ce7c08e6b
std_1601299518419_114,b7e676bb-97ca-419b-b92e-d14788080354
std_1601299591747_115,977d0b33-b196-436b-990d-88dbec7baaf1
std_1601299695832_117,0a32902b-3524-4645-a93b-1cb1a6fd3fef
std_1601299506645_114,b7e676bb-97ca-419b-b92e-d14788080354
std_1601299583630_115,977d0b33-b196-436b-990d-88dbec7baaf1
std_1601299685267_117,0a32902b-3524-4645-a93b-1cb1a6fd3fef
std_1601299495569_114,b7e676bb-97ca-419b-b92e-d14788080354
std_1601299572896_115,977d0b33-b196-436b-990d-88dbec7baaf1
std_1601299674393_117,0a32902b-3524-4645-a93b-1cb1a6fd3fef
std_1601299570865_116,9f7f3bc9-d978-43e9-baf8-e93e0c17b3db
std_1601299665252_117,0a32902b-3524-4645-a93b-1cb1a6fd3fef
std_1601299561378_116,9f7f3bc9-d978-43e9-baf8-e93e0c17b3db
std_1601299656020_117,0a32902b-3524-4645-a93b-1cb1a6fd3fef
std_1601299553789_116,9f7f3bc9-d978-43e9-baf8-e93e0c17b3db
std_1601299563581_115,5c380522-54fe-4ef2-bcfb-4a01edae4720
std_1601299789503_118,fffed161-36e1-46ba-8521-674f606b2350
std_1601299543584_116,9f7f3bc9-d978-43e9-baf8-e93e0c17b3db
std_1601299551274_115,5c380522-54fe-4ef2-bcfb-4a01edae4720
std_1601299781358_118,fffed161-36e1-46ba-8521-674f606b2350
std_1601299534127_116,9f7f3bc9-d978-43e9-baf8-e93e0c17b3db
std_1601299540775_115,5c380522-54fe-4ef2-bcfb-4a01edae4720
std_1601299647825_117,3609f8ea-4532-4b0a-b114-e3368d3458e4
std_1601299769240_118,fffed161-36e1-46ba-8521-674f606b2350
std_1601299529932_115,5c380522-54fe-4ef2-bcfb-4a01edae4720
std_1601299636054_117,3609f8ea-4532-4b0a-b114-e3368d3458e4
std_1601299759368_118,fffed161-36e1-46ba-8521-674f606b2350
std_1601299518906_115,5c380522-54fe-4ef2-bcfb-4a01edae4720
std_1601299625395_117,3609f8ea-4532-4b0a-b114-e3368d3458e4
std_1601299748749_118,fffed161-36e1-46ba-8521-674f606b2350
std_1601299617394_117,3609f8ea-4532-4b0a-b114-e3368d3458e4
std_1601299808330_119,97d25057-edea-455d-b2dd-4b2956ccfaa0
std_1601299607060_117,3609f8ea-4532-4b0a-b114-e3368d3458e4
std_1601299797314_119,97d25057-edea-455d-b2dd-4b2956ccfaa0
std_1601299738466_118,f484e34b-47b8-4cc2-9ce9-4656d9e62179
std_1601299788833_119,97d25057-edea-455d-b2dd-4b2956ccfaa0
std_1601299727032_118,f484e34b-47b8-4cc2-9ce9-4656d9e62179
std_1601299779895_119,97d25057-edea-455d-b2dd-4b2956ccfaa0
std_1601299716717_118,f484e34b-47b8-4cc2-9ce9-4656d9e62179
std_1601299769119_119,97d25057-edea-455d-b2dd-4b2956ccfaa0
std_1601299598597_117,0e9746a6-c81d-4fc9-8656-205a414627dc
std_1601299705751_118,f484e34b-47b8-4cc2-9ce9-4656d9e62179
std_1601299590870_117,0e9746a6-c81d-4fc9-8656-205a414627dc
std_1601299825341_120,83796e3c-3fc3-4d68-a5bf-b3426274d254
std_1601299694103_118,f484e34b-47b8-4cc2-9ce9-4656d9e62179
std_1601299583056_117,0e9746a6-c81d-4fc9-8656-205a414627dc
std_1601299812988_120,83796e3c-3fc3-4d68-a5bf-b3426274d254
std_1601299575316_117,0e9746a6-c81d-4fc9-8656-205a414627dc
std_1601299802066_120,83796e3c-3fc3-4d68-a5bf-b3426274d254
std_1601299566906_117,0e9746a6-c81d-4fc9-8656-205a414627dc
std_1601299757088_119,d8a723e5-d1cb-428b-bb99-4ce113461e08
std_1601299793207_120,83796e3c-3fc3-4d68-a5bf-b3426274d254
std_1601299747330_119,d8a723e5-d1cb-428b-bb99-4ce113461e08
std_1601299784068_120,83796e3c-3fc3-4d68-a5bf-b3426274d254
std_1601299682517_118,b27096ff-fe18-4a90-8313-e0da7446c894
std_1601299738649_119,d8a723e5-d1cb-428b-bb99-4ce113461e08
std_1601299674434_118,b27096ff-fe18-4a90-8313-e0da7446c894
std_1601299729570_119,d8a723e5-d1cb-428b-bb99-4ce113461e08
std_1601299666472_118,b27096ff-fe18-4a90-8313-e0da7446c894
std_1601299721655_119,d8a723e5-d1cb-428b-bb99-4ce113461e08
std_1601299850191_121,8d956818-313d-4352-8f12-4b6980539137
std_1601299776172_120,41997fe8-510b-4020-a66e-eb525d4e600b
std_1601299654227_118,b27096ff-fe18-4a90-8313-e0da7446c894
std_1601299767935_120,41997fe8-510b-4020-a66e-eb525d4e600b
std_1601299839621_121,8d956818-313d-4352-8f12-4b6980539137
std_1601299644947_118,b27096ff-fe18-4a90-8313-e0da7446c894
std_1601299755839_120,41997fe8-510b-4020-a66e-eb525d4e600b
std_1601299827462_121,8d956818-313d-4352-8f12-4b6980539137
std_1601299745938_120,41997fe8-510b-4020-a66e-eb525d4e600b
std_1601299709648_119,ba431bf9-370e-4887-a3b2-45cec6221743
std_1601299817568_121,8d956818-313d-4352-8f12-4b6980539137
std_1601299738064_120,41997fe8-510b-4020-a66e-eb525d4e600b
std_1601299702124_119,ba431bf9-370e-4887-a3b2-45cec6221743
std_1601299867802_122,853bed9c-2397-445e-9b5d-bb68ace3920f
std_1601299806060_121,8d956818-313d-4352-8f12-4b6980539137
std_1601299690250_119,ba431bf9-370e-4887-a3b2-45cec6221743
std_1601299856953_122,853bed9c-2397-445e-9b5d-bb68ace3920f
std_1601299635739_118,2b309b93-2669-4d64-8284-493d922f752a
std_1601299679562_119,ba431bf9-370e-4887-a3b2-45cec6221743
std_1601299845096_122,853bed9c-2397-445e-9b5d-bb68ace3920f
std_1601299727817_120,fd383f41-2e99-45ee-8617-1baff09d938a
std_1601299626134_118,2b309b93-2669-4d64-8284-493d922f752a
std_1601299667612_119,ba431bf9-370e-4887-a3b2-45cec6221743
std_1601299836134_122,853bed9c-2397-445e-9b5d-bb68ace3920f
std_1601299716651_120,fd383f41-2e99-45ee-8617-1baff09d938a
std_1601299793835_121,e8552e2b-5a50-4c87-b242-29d151c9b6ba
std_1601299614303_118,2b309b93-2669-4d64-8284-493d922f752a
std_1601299783606_121,e8552e2b-5a50-4c87-b242-29d151c9b6ba
std_1601299705096_120,fd383f41-2e99-45ee-8617-1baff09d938a
std_1601299826161_122,853bed9c-2397-445e-9b5d-bb68ace3920f
std_1601299605060_118,2b309b93-2669-4d64-8284-493d922f752a
std_1601299774645_121,e8552e2b-5a50-4c87-b242-29d151c9b6ba
std_1601299696288_120,fd383f41-2e99-45ee-8617-1baff09d938a
std_1601299594000_118,2b309b93-2669-4d64-8284-493d922f752a
std_1601299767058_121,e8552e2b-5a50-4c87-b242-29d151c9b6ba
std_1601299687396_120,fd383f41-2e99-45ee-8617-1baff09d938a
std_1601299655606_119,3f27bed1-ad0e-456c-9c20-788579262aca
std_1601299759628_121,e8552e2b-5a50-4c87-b242-29d151c9b6ba
std_1601299817000_122,c9614337-44cd-4957-b77f-38bb90dbd87f
std_1601299648025_119,3f27bed1-ad0e-456c-9c20-788579262aca
std_1601299808825_122,c9614337-44cd-4957-b77f-38bb90dbd87f
std_1601299640480_119,3f27bed1-ad0e-456c-9c20-788579262aca
std_1601299801160_122,c9614337-44cd-4957-b77f-38bb90dbd87f
std_1601299628483_119,3f27bed1-ad0e-456c-9c20-788579262aca
std_1601299677312_120,f13d14ab-4d93-478e-bc3e-e25142686477
std_1601299793297_122,c9614337-44cd-4957-b77f-38bb90dbd87f
std_1601299618529_119,3f27bed1-ad0e-456c-9c20-788579262aca
std_1601299750321_121,5f1c155f-6a48-4cda-a65d-c5c6762be31d
std_1601299668705_120,f13d14ab-4d93-478e-bc3e-e25142686477
std_1601299785430_122,c9614337-44cd-4957-b77f-38bb90dbd87f
std_1601299909162_123,1c1f6047-fa2d-481e-a2d7-c98819dd6646
std_1601299659670_120,f13d14ab-4d93-478e-bc3e-e25142686477
std_1601299740284_121,5f1c155f-6a48-4cda-a65d-c5c6762be31d
std_1601299898149_123,1c1f6047-fa2d-481e-a2d7-c98819dd6646
std_1601299648304_120,f13d14ab-4d93-478e-bc3e-e25142686477
std_1601299728081_121,5f1c155f-6a48-4cda-a65d-c5c6762be31d
std_1601299918382_124,13093912-0579-4678-bc76-4453f02f7938
std_1601299888034_123,1c1f6047-fa2d-481e-a2d7-c98819dd6646
std_1601299638773_120,f13d14ab-4d93-478e-bc3e-e25142686477
std_1601299719699_121,5f1c155f-6a48-4cda-a65d-c5c6762be31d
std_1601299876450_123,1c1f6047-fa2d-481e-a2d7-c98819dd6646
std_1601299908791_124,13093912-0579-4678-bc76-4453f02f7938
std_1601299776285_122,4ad7cbbd-96bf-4aa6-a73a-f98c96446011
std_1601299711023_121,5f1c155f-6a48-4cda-a65d-c5c6762be31d
std_1601299865741_123,1c1f6047-fa2d-481e-a2d7-c98819dd6646
std_1601299897956_124,13093912-0579-4678-bc76-4453f02f7938
std_1601299767357_122,4ad7cbbd-96bf-4aa6-a73a-f98c96446011
std_1601299890509_124,13093912-0579-4678-bc76-4453f02f7938
std_1601299756735_122,4ad7cbbd-96bf-4aa6-a73a-f98c96446011
std_1601299744739_122,4ad7cbbd-96bf-4aa6-a73a-f98c96446011
std_1601299878802_124,13093912-0579-4678-bc76-4453f02f7938
std_1601299735291_122,4ad7cbbd-96bf-4aa6-a73a-f98c96446011
std_1601299854863_123,e3cdb730-57d0-48fd-9250-3714428ace40
std_1601299703123_121,7dc4efd0-d6ba-4f43-9b8b-4f5bca1b8e4a
std_1601299847490_123,e3cdb730-57d0-48fd-9250-3714428ace40
std_1601299692201_121,7dc4efd0-d6ba-4f43-9b8b-4f5bca1b8e4a
std_1601299869910_124,848e8f66-e7ff-44a7-8f9b-63115a2ae7c4
std_1601299939077_125,cffde172-653f-4139-9093-ec51e9bf19d6
std_1601299838858_123,e3cdb730-57d0-48fd-9250-3714428ace40
std_1601299683713_121,7dc4efd0-d6ba-4f43-9b8b-4f5bca1b8e4a
std_1601299858962_124,848e8f66-e7ff-44a7-8f9b-63115a2ae7c4
std_1601299928881_125,cffde172-653f-4139-9093-ec51e9bf19d6
std_1601299828789_123,e3cdb730-57d0-48fd-9250-3714428ace40
std_1601299672324_121,7dc4efd0-d6ba-4f43-9b8b-4f5bca1b8e4a
std_1601299850537_124,848e8f66-e7ff-44a7-8f9b-63115a2ae7c4
std_1601299920932_125,cffde172-653f-4139-9093-ec51e9bf19d6
std_1601299726756_122,e0cba288-8017-4d0c-8691-2ef134ca0466
std_1601299817191_123,e3cdb730-57d0-48fd-9250-3714428ace40
std_1601299661791_121,7dc4efd0-d6ba-4f43-9b8b-4f5bca1b8e4a
std_1601299911436_125,cffde172-653f-4139-9093-ec51e9bf19d6
std_1601299838732_124,848e8f66-e7ff-44a7-8f9b-63115a2ae7c4
std_1601299716664_122,e0cba288-8017-4d0c-8691-2ef134ca0466
std_1601299903881_125,cffde172-653f-4139-9093-ec51e9bf19d6
std_1601299829198_124,848e8f66-e7ff-44a7-8f9b-63115a2ae7c4
std_1601299706128_122,e0cba288-8017-4d0c-8691-2ef134ca0466
std_1601299695131_122,e0cba288-8017-4d0c-8691-2ef134ca0466
std_1601299807805_123,25e15c5b-85a6-4c4f-a535-43cdfe8f53ad
std_1601299685609_122,e0cba288-8017-4d0c-8691-2ef134ca0466
std_1601299797377_123,25e15c5b-85a6-4c4f-a535-43cdfe8f53ad
std_1601299786054_123,25e15c5b-85a6-4c4f-a535-43cdfe8f53ad
std_1601299893778_125,8cab0cc4-35d0-42e8-8299-e86a7a530f25
std_1601299818968_124,0c3b8be3-dc9c-4c48-ac2f-3bec4e6c9331
std_1601299774083_123,25e15c5b-85a6-4c4f-a535-43cdfe8f53ad
std_1601299884371_125,8cab0cc4-35d0-42e8-8299-e86a7a530f25
std_1601299810579_124,0c3b8be3-dc9c-4c48-ac2f-3bec4e6c9331
std_1601299766403_123,25e15c5b-85a6-4c4f-a535-43cdfe8f53ad
std_1601299876365_125,8cab0cc4-35d0-42e8-8299-e86a7a530f25
std_1601299799795_124,0c3b8be3-dc9c-4c48-ac2f-3bec4e6c9331
std_1601299978531_126,7932185d-68ab-4212-8cea-dfbab23ab5b1
std_1601299867071_125,8cab0cc4-35d0-42e8-8299-e86a7a530f25
std_1601299787969_124,0c3b8be3-dc9c-4c48-ac2f-3bec4e6c9331
std_1601299969843_126,7932185d-68ab-4212-8cea-dfbab23ab5b1
std_1601299780211_124,0c3b8be3-dc9c-4c48-ac2f-3bec4e6c9331
std_1601299856401_125,8cab0cc4-35d0-42e8-8299-e86a7a530f25
std_1601299958089_126,7932185d-68ab-4212-8cea-dfbab23ab5b1
std_1601299758533_123,1327ad25-11de-4938-a954-ec1b4d8e321a
std_1601299746455_123,1327ad25-11de-4938-a954-ec1b4d8e321a
std_1601299947648_126,7932185d-68ab-4212-8cea-dfbab23ab5b1
std_1601299737481_123,1327ad25-11de-4938-a954-ec1b4d8e321a
std_1601299937451_126,7932185d-68ab-4212-8cea-dfbab23ab5b1
std_1601299769862_124,1cd030a2-5142-4629-a438-ab9382c8a88c
std_1601299994437_127,7ad51b23-aed3-4c6d-80bf-021104f563a1
std_1601299847705_125,2ae560a9-5c03-4776-ae07-0e30569bfff4
std_1601299726255_123,1327ad25-11de-4938-a954-ec1b4d8e321a
std_1601299762085_124,1cd030a2-5142-4629-a438-ab9382c8a88c
std_1601299835596_125,2ae560a9-5c03-4776-ae07-0e30569bfff4
std_1601299985666_127,7ad51b23-aed3-4c6d-80bf-021104f563a1
std_1601299714764_123,1327ad25-11de-4938-a954-ec1b4d8e321a
std_1601299752159_124,1cd030a2-5142-4629-a438-ab9382c8a88c
std_1601299826347_125,2ae560a9-5c03-4776-ae07-0e30569bfff4
std_1601299973926_127,7ad51b23-aed3-4c6d-80bf-021104f563a1
std_1601299744678_124,1cd030a2-5142-4629-a438-ab9382c8a88c
std_1601299818391_125,2ae560a9-5c03-4776-ae07-0e30569bfff4
std_1601299927953_126,23b918d7-d6a5-4963-a3c7-443732420303
std_1601299964968_127,7ad51b23-aed3-4c6d-80bf-021104f563a1
std_1601299733227_124,1cd030a2-5142-4629-a438-ab9382c8a88c
std_1601299807128_125,2ae560a9-5c03-4776-ae07-0e30569bfff4
std_1601299955063_127,7ad51b23-aed3-4c6d-80bf-021104f563a1
std_1601299916666_126,23b918d7-d6a5-4963-a3c7-443732420303
std_1601299906537_126,23b918d7-d6a5-4963-a3c7-443732420303
std_1601300017057_128,43babb1e-18c9-42e0-80e8-2175c8b815c1
std_1601299897859_126,23b918d7-d6a5-4963-a3c7-443732420303
std_1601300006116_128,43babb1e-18c9-42e0-80e8-2175c8b815c1
std_1601299887783_126,23b918d7-d6a5-4963-a3c7-443732420303
std_1601299942668_127,bdd0250a-106c-4247-acea-596705bc2e45
std_1601299997576_128,43babb1e-18c9-42e0-80e8-2175c8b815c1
std_1601299797887_125,59c8f01b-43cf-45fe-a4df-ee28a53491e4
std_1601299931057_127,bdd0250a-106c-4247-acea-596705bc2e45
std_1601299988238_128,43babb1e-18c9-42e0-80e8-2175c8b815c1
std_1601299787267_125,59c8f01b-43cf-45fe-a4df-ee28a53491e4
std_1601299919203_127,bdd0250a-106c-4247-acea-596705bc2e45
std_1601299777619_125,59c8f01b-43cf-45fe-a4df-ee28a53491e4
std_1601299979964_128,43babb1e-18c9-42e0-80e8-2175c8b815c1
std_1601299907699_127,bdd0250a-106c-4247-acea-596705bc2e45
std_1601299769158_125,59c8f01b-43cf-45fe-a4df-ee28a53491e4
std_1601299879365_126,9a14ce6d-5bd6-4f39-9f28-95326d320263
std_1601299899872_127,bdd0250a-106c-4247-acea-596705bc2e45
std_1601299759807_125,59c8f01b-43cf-45fe-a4df-ee28a53491e4
std_1601299868038_126,9a14ce6d-5bd6-4f39-9f28-95326d320263
std_1601299856522_126,9a14ce6d-5bd6-4f39-9f28-95326d320263
std_1601299971888_128,8f830f8c-e42d-4718-9d93-4dc5d372eb59
std_1601299848378_126,9a14ce6d-5bd6-4f39-9f28-95326d320263
std_1601300045162_129,719d8796-a482-4d95-b6aa-1057a6cc6cec
std_1601299959591_128,8f830f8c-e42d-4718-9d93-4dc5d372eb59
std_1601299889343_127,f089bc9b-5a72-4bfd-ba3c-7a26cd015c43
std_1601299837979_126,9a14ce6d-5bd6-4f39-9f28-95326d320263
std_1601299949545_128,8f830f8c-e42d-4718-9d93-4dc5d372eb59
std_1601300034883_129,719d8796-a482-4d95-b6aa-1057a6cc6cec
std_1601299877502_127,f089bc9b-5a72-4bfd-ba3c-7a26cd015c43
std_1601299939946_128,8f830f8c-e42d-4718-9d93-4dc5d372eb59
std_1601299869328_127,f089bc9b-5a72-4bfd-ba3c-7a26cd015c43
std_1601300022986_129,719d8796-a482-4d95-b6aa-1057a6cc6cec
std_1601299858074_127,f089bc9b-5a72-4bfd-ba3c-7a26cd015c43
std_1601299929451_128,8f830f8c-e42d-4718-9d93-4dc5d372eb59
std_1601300010702_129,719d8796-a482-4d95-b6aa-1057a6cc6cec
std_1601299848955_127,f089bc9b-5a72-4bfd-ba3c-7a26cd015c43
std_1601299999262_129,719d8796-a482-4d95-b6aa-1057a6cc6cec
std_1601299827125_126,28894a85-0cbb-4be8-adb6-b32c4936bcab
std_1601299817429_126,28894a85-0cbb-4be8-adb6-b32c4936bcab
std_1601299806679_126,28894a85-0cbb-4be8-adb6-b32c4936bcab
std_1601299922065_128,5e39f4ac-a152-474e-a967-0c7d90515310
std_1601299841124_127,68f2bba6-82b9-41d0-a3b0-6c917a67dba1
std_1601299797293_126,28894a85-0cbb-4be8-adb6-b32c4936bcab
std_1601299911658_128,5e39f4ac-a152-474e-a967-0c7d90515310
std_1601299831199_127,68f2bba6-82b9-41d0-a3b0-6c917a67dba1
std_1601299988602_129,41b26079-bac6-40b4-8f6e-2d474d5f0707
std_1601299785149_126,28894a85-0cbb-4be8-adb6-b32c4936bcab
std_1601300073546_130,befd02ad-9e61-4ca8-9a3f-4bc63538b3d8
std_1601299903993_128,5e39f4ac-a152-474e-a967-0c7d90515310
std_1601299980041_129,41b26079-bac6-40b4-8f6e-2d474d5f0707
std_1601299822612_127,68f2bba6-82b9-41d0-a3b0-6c917a67dba1
std_1601300063330_130,befd02ad-9e61-4ca8-9a3f-4bc63538b3d8
std_1601299893553_128,5e39f4ac-a152-474e-a967-0c7d90515310
std_1601299968591_129,41b26079-bac6-40b4-8f6e-2d474d5f0707
std_1601299814261_127,68f2bba6-82b9-41d0-a3b0-6c917a67dba1
std_1601299885914_128,5e39f4ac-a152-474e-a967-0c7d90515310
std_1601300052015_130,befd02ad-9e61-4ca8-9a3f-4bc63538b3d8
std_1601299960800_129,41b26079-bac6-40b4-8f6e-2d474d5f0707
std_1601299806312_127,68f2bba6-82b9-41d0-a3b0-6c917a67dba1
std_1601300042968_130,befd02ad-9e61-4ca8-9a3f-4bc63538b3d8
std_1601299950078_129,41b26079-bac6-40b4-8f6e-2d474d5f0707
std_1601300031885_130,befd02ad-9e61-4ca8-9a3f-4bc63538b3d8
std_1601300093715_131,dda30c8d-2198-481c-b527-505f4b70154f
std_1601300081588_131,dda30c8d-2198-481c-b527-505f4b70154f
std_1601299877448_128,86f30f3e-49d3-40e2-9866-82f2fea25f70
std_1601299940212_129,982d9c2d-097b-488d-b620-ef0ca5f7870b
std_1601300071368_131,dda30c8d-2198-481c-b527-505f4b70154f
std_1601299865164_128,86f30f3e-49d3-40e2-9866-82f2fea25f70
std_1601300022532_130,b54e4e4f-0634-44d0-ad42-dfb1674136c0
std_1601299932290_129,982d9c2d-097b-488d-b620-ef0ca5f7870b
std_1601300063824_131,dda30c8d-2198-481c-b527-505f4b70154f
std_1601299853094_128,86f30f3e-49d3-40e2-9866-82f2fea25f70
std_1601300010945_130,b54e4e4f-0634-44d0-ad42-dfb1674136c0
std_1601299924878_129,982d9c2d-097b-488d-b620-ef0ca5f7870b
std_1601300055546_131,dda30c8d-2198-481c-b527-505f4b70154f
std_1601299842530_128,86f30f3e-49d3-40e2-9866-82f2fea25f70
std_1601299999562_130,b54e4e4f-0634-44d0-ad42-dfb1674136c0
std_1601299912830_129,982d9c2d-097b-488d-b620-ef0ca5f7870b
std_1601299834750_128,86f30f3e-49d3-40e2-9866-82f2fea25f70
std_1601299988871_130,b54e4e4f-0634-44d0-ad42-dfb1674136c0
std_1601299900605_129,982d9c2d-097b-488d-b620-ef0ca5f7870b
std_1601299977901_130,b54e4e4f-0634-44d0-ad42-dfb1674136c0
std_1601300047138_131,b1a4c4c3-52ee-4663-a2df-4f5657b5f605
std_1601300122552_132,8754eb1c-8f95-4170-b977-7f3ff28f1e4c
std_1601300035299_131,b1a4c4c3-52ee-4663-a2df-4f5657b5f605
std_1601300115152_132,8754eb1c-8f95-4170-b977-7f3ff28f1e4c
std_1601300023764_131,b1a4c4c3-52ee-4663-a2df-4f5657b5f605
std_1601300107111_132,8754eb1c-8f95-4170-b977-7f3ff28f1e4c
std_1601299968131_130,656ae78c-7afe-4981-9bb9-3a305dd74456
std_1601299889958_129,ed4be389-cb90-4949-ab5f-61ddba2ac1bd
std_1601300015513_131,b1a4c4c3-52ee-4663-a2df-4f5657b5f605
std_1601300095081_132,8754eb1c-8f95-4170-b977-7f3ff28f1e4c
std_1601299956460_130,656ae78c-7afe-4981-9bb9-3a305dd74456
std_1601299880157_129,ed4be389-cb90-4949-ab5f-61ddba2ac1bd
std_1601300008079_131,b1a4c4c3-52ee-4663-a2df-4f5657b5f605
std_1601300086685_132,8754eb1c-8f95-4170-b977-7f3ff28f1e4c
std_1601299945788_130,656ae78c-7afe-4981-9bb9-3a305dd74456
std_1601299869280_129,ed4be389-cb90-4949-ab5f-61ddba2ac1bd
std_1601299935917_130,656ae78c-7afe-4981-9bb9-3a305dd74456
std_1601299857542_129,ed4be389-cb90-4949-ab5f-61ddba2ac1bd
std_1601299849206_129,ed4be389-cb90-4949-ab5f-61ddba2ac1bd
std_1601299997767_131,ae3a3acd-0ae4-46a9-a501-1c084b9d7390
std_1601299925715_130,656ae78c-7afe-4981-9bb9-3a305dd74456
std_1601300145155_133,f72a3255-b22d-4e00-922c-3da904a79bf4
std_1601299988588_131,ae3a3acd-0ae4-46a9-a501-1c084b9d7390
std_1601300132870_133,f72a3255-b22d-4e00-922c-3da904a79bf4
std_1601299979234_131,ae3a3acd-0ae4-46a9-a501-1c084b9d7390
std_1601300075200_132,e63f2a42-209a-4e20-ba18-016e70570ca3
std_1601300125044_133,f72a3255-b22d-4e00-922c-3da904a79bf4
std_1601299966820_131,ae3a3acd-0ae4-46a9-a501-1c084b9d7390
std_1601300065388_132,e63f2a42-209a-4e20-ba18-016e70570ca3
std_1601299916769_130,890b81d0-d3a3-427a-aae6-c5996ab7c4e7
std_1601300114374_133,f72a3255-b22d-4e00-922c-3da904a79bf4
std_1601299958051_131,ae3a3acd-0ae4-46a9-a501-1c084b9d7390
std_1601300055025_132,e63f2a42-209a-4e20-ba18-016e70570ca3
std_1601299905556_130,890b81d0-d3a3-427a-aae6-c5996ab7c4e7
std_1601300103299_133,f72a3255-b22d-4e00-922c-3da904a79bf4
std_1601300044087_132,e63f2a42-209a-4e20-ba18-016e70570ca3
std_1601299897964_130,890b81d0-d3a3-427a-aae6-c5996ab7c4e7
std_1601300034575_132,e63f2a42-209a-4e20-ba18-016e70570ca3
std_1601299889795_130,890b81d0-d3a3-427a-aae6-c5996ab7c4e7
std_1601299877547_130,890b81d0-d3a3-427a-aae6-c5996ab7c4e7
std_1601300168363_134,80fa469a-13f4-4081-9384-a6e13acd4ffc
std_1601299947277_131,87e03407-019e-44ea-9d9b-7b0d37b983f5
std_1601300160082_134,80fa469a-13f4-4081-9384-a6e13acd4ffc
std_1601300094661_133,faa26330-e471-49a6-bdd5-4a2331ada636
std_1601300151237_134,80fa469a-13f4-4081-9384-a6e13acd4ffc
std_1601299939089_131,87e03407-019e-44ea-9d9b-7b0d37b983f5
std_1601300023236_132,748e4f97-d947-4af6-8456-956c697328fa
std_1601300086940_133,faa26330-e471-49a6-bdd5-4a2331ada636
std_1601300140262_134,80fa469a-13f4-4081-9384-a6e13acd4ffc
std_1601299927594_131,87e03407-019e-44ea-9d9b-7b0d37b983f5
std_1601300013128_132,748e4f97-d947-4af6-8456-956c697328fa
std_1601300077017_133,faa26330-e471-49a6-bdd5-4a2331ada636
std_1601300130255_134,80fa469a-13f4-4081-9384-a6e13acd4ffc
std_1601300180161_135,502018f7-d1b8-4b23-83a7-fdc2ee198025
std_1601299919156_131,87e03407-019e-44ea-9d9b-7b0d37b983f5
std_1601300003635_132,748e4f97-d947-4af6-8456-956c697328fa
std_1601300068332_133,faa26330-e471-49a6-bdd5-4a2331ada636
std_1601299906712_131,87e03407-019e-44ea-9d9b-7b0d37b983f5
std_1601300171549_135,502018f7-d1b8-4b23-83a7-fdc2ee198025
std_1601299994834_132,748e4f97-d947-4af6-8456-956c697328fa
std_1601300060091_133,faa26330-e471-49a6-bdd5-4a2331ada636
std_1601300164118_135,502018f7-d1b8-4b23-83a7-fdc2ee198025
std_1601299984951_132,748e4f97-d947-4af6-8456-956c697328fa
