tchextuserid,studentuserid1,stdextuserid,classcode
tch_20220803-140944_15,71644818-266f-41a7-bc78-11a982b74fd0,std_1659630564520_315,Wv8y-2Mv9
tch_20220803-140944_13,098ddd7f-6389-4757-9268-0717af15a4b4,std_1659630572456_313,CVR2-xLvC
tch_20220803-140944_10,1d8dff8a-dee0-48cc-926f-7372bc586352,std_1659630572647_310,giYy-7FNB
tch_20220803-140944_16,a1bd17fa-f4b6-4c2c-8f4a-27127e8fc651,std_1659630574525_316,qGH6-idgR
tch_20220803-140944_8,85303d50-54a4-4803-9911-8f596a0799d9,std_1659630572861_308,vN39-8hJF
tch_20220803-140944_11,600d48cd-b8db-43bf-931f-51c98e8cbae5,std_1659630580346_311,bLvq-BMH8
tch_20220803-140944_9,4415a4a5-524b-479b-8375-2ffe7cb09f7b,std_1659630579729_309,78gZ-6H3h
tch_20220803-140944_14,f3afaa2f-8403-439c-89de-d984d5c2d31a,std_1659630582073_314,U3xo-axi9
tch_20220803-140944_17,9f3c1742-3dde-4d28-87ae-f8447478fab0,std_1659630584530_317,Z4KW-2iNU
tch_20220803-140944_12,778bab9f-a880-43c0-a37f-c833515093c2,std_1659630587664_312,4wsn-Bi9M
tch_20220803-140944_15,9d75e6a5-e880-4810-af05-77467535d32a,std_1659630592333_315,Wv8y-2Mv9
tch_20220803-140944_18,5dcf3ff0-7860-4142-ab10-0e366012a051,std_1659630594536_318,cGh4-pHGi
tch_20220803-140944_16,b9be421e-6450-4723-bfdf-9043656fce32,std_1659630600263_316,qGH6-idgR
tch_20220803-140944_13,439bc379-ec46-45ec-9993-2707fc8b7670,std_1659630598029_313,CVR2-xLvC
tch_20220803-140944_10,d7e20a6b-a27f-475b-83fa-1a423c84c294,std_1659630598129_310,giYy-7FNB
tch_20220803-140944_11,f90b5955-ee52-4ac4-bb57-0dfbcef38349,std_1659630607047_311,bLvq-BMH8
tch_20220803-140944_19,dde1aa36-c677-4f15-869c-a5557932c570,std_1659630604541_319,37pL-Mc3b
tch_20220803-140944_14,8ccdd550-f45d-4158-90d0-1895939ee20d,std_1659630611137_314,U3xo-axi9
tch_20220803-140944_17,84bc6c23-cd06-4910-a5b2-2496276092e1,std_1659630612832_317,Z4KW-2iNU
tch_20220803-140944_20,50b80323-2e69-4b9b-87ae-7d17406793d8,std_1659630614546_320,3KeN-HYx2
tch_20220803-140944_15,55bfb7aa-8225-48cd-a924-9633052d9444,std_1659630617290_315,Wv8y-2Mv9
tch_20220803-140944_12,a0f10c11-8493-40d6-ad35-70e20ff8f2d7,std_1659630616848_312,4wsn-Bi9M
tch_20220803-140944_16,b089b89d-4240-4ffb-a2e2-c78ab9d029e1,std_1659630624912_316,qGH6-idgR
tch_20220803-140944_13,e4f98b09-05e8-4bf8-9b76-e17c5b2d579c,std_1659630626048_313,CVR2-xLvC
tch_20220803-140944_21,6c0cbf89-24e4-48a3-bc7d-2f8dd44ee415,std_1659630624551_321,QWsN-Qopz
tch_20220803-140944_18,4e0193b9-e76b-4b2b-8bd9-79a37d596883,std_1659630620114_318,cGh4-pHGi
tch_20220803-140944_19,1122509e-7e77-4e15-9328-2ba6bf735784,std_1659630635366_319,37pL-Mc3b
tch_20220803-140944_22,2a8407cb-d535-4fa0-aaee-4fb92a2d5a67,std_1659630634558_322,6bZ3-U4WL
tch_20220803-140944_14,023145ac-922f-4a68-b9ec-460d87f68658,std_1659630640791_314,U3xo-axi9
tch_20220803-140944_20,fc98e312-cfe1-4239-8277-cdc88cdc2b2f,std_1659630643283_320,3KeN-HYx2
tch_20220803-140944_17,83412573-9ab6-4f32-9f3c-df399feb79fc,std_1659630641578_317,Z4KW-2iNU
tch_20220803-140944_15,feac05a4-9337-4e9d-8547-b28a0d144178,std_1659630644145_315,Wv8y-2Mv9
tch_20220803-140944_23,6e86592d-e6a8-439d-b4fd-afd5a7391eb5,std_1659630644564_323,9iF8-zxro
tch_20220803-140944_16,a51b27f0-484d-47b3-b83d-222fe8c7acd1,std_1659630648717_316,qGH6-idgR
tch_20220803-140944_21,77368ae4-2ed5-455d-874d-68a689c2710d,std_1659630650206_321,QWsN-Qopz
tch_20220803-140944_18,7ab8f98f-abe3-44da-a86c-857414bb546a,std_1659630651055_318,cGh4-pHGi
tch_20220803-140944_24,41916590-0af1-41a9-91e7-3fd3659fea2c,std_1659630654570_324,6iDJ-ejve
tch_20220803-140944_22,f5276ce6-2602-4ec5-8988-2b8bdfadbc4a,std_1659630664181_322,6bZ3-U4WL
tch_20220803-140944_19,f4d3e2cc-9f4d-403f-9046-202afb2ef918,std_1659630663474_319,37pL-Mc3b
tch_20220803-140944_25,a2e0b51d-8964-4f3c-af7f-29b0ae75317b,std_1659630664575_325,xYNr-xmNe
tch_20220803-140944_20,5f99ae2f-3514-44ea-ae73-6e5768d7aa04,std_1659630666639_320,3KeN-HYx2
tch_20220803-140944_17,bd6cee9c-07be-4a9b-96db-8843e762ea3b,std_1659630668818_317,Z4KW-2iNU
tch_20220803-140944_23,f7d2a5a5-bb7f-497d-a259-51914d5ed6a1,std_1659630672060_323,9iF8-zxro
tch_20220803-140944_26,5bc94b3d-6946-45df-8761-45fb8a793bb2,std_1659630674581_326,3e8Y-39C9
tch_20220803-140944_21,7d02a704-7fd8-4896-a351-1940745f785a,std_1659630674205_321,QWsN-Qopz
tch_20220803-140944_18,c7f4adc9-5ab8-4689-8bb5-02ca9ed5ca84,std_1659630676820_318,cGh4-pHGi
tch_20220803-140944_24,827d27ba-b70c-4a8b-a0f7-c366cd894b60,std_1659630682140_324,6iDJ-ejve
tch_20220803-140944_22,4c4a7be0-9ff9-45da-8899-78e3fbe54d2c,std_1659630689011_322,6bZ3-U4WL
tch_20220803-140944_27,29f66435-d93a-4c1d-acf1-e30db134eb5a,std_1659630684587_327,4azc-rgeR
tch_20220803-140944_19,12a337c3-e2d0-4f34-b581-5b2bf9019ef9,std_1659630691129_319,37pL-Mc3b
tch_20220803-140944_28,fbe4a970-550e-4bf1-8436-5fd3bcc23e00,std_1659630694592_328,NxJ4-3H7m
tch_20220803-140944_20,771a76f7-e018-46bf-bcb0-5317ca7bb85c,std_1659630695046_320,3KeN-HYx2
tch_20220803-140944_25,39f97933-d34a-457c-a779-32f26f140598,std_1659630693894_325,xYNr-xmNe
tch_20220803-140944_26,674066fb-79b9-4c5b-8f80-db013f4b56f5,std_1659630700067_326,3e8Y-39C9
tch_20220803-140944_21,5b36f6ba-ea59-4daf-8cca-bf0ba897c0d2,std_1659630701571_321,QWsN-Qopz
tch_20220803-140944_23,a9aa84c3-9a47-4f76-ae6c-88fdbae9ffc7,std_1659630699248_323,9iF8-zxro
tch_20220803-140944_29,016d9308-b8d6-46c0-9101-8b250084140c,std_1659630704597_329,2Vy7-r87E
tch_20220803-140944_22,a4979541-c469-4e34-8f1b-3f5c8392cb20,std_1659630712608_322,6bZ3-U4WL
tch_20220803-140944_24,081aca65-384d-4fbc-ab02-cec55155ed1b,std_1659630708732_324,6iDJ-ejve
tch_20220803-140944_27,ca2a1bcb-35f2-4e28-8ed6-e9d3e6029818,std_1659630714939_327,4azc-rgeR
tch_20220803-140944_30,50236ba1-bbae-4cc7-8997-8d54ec7609b4,std_1659630714603_330,947d-X938
tch_20220803-140944_28,aef7f993-2b92-48af-974c-0c3450eb3813,std_1659630719281_328,NxJ4-3H7m
tch_20220803-140944_26,878c1eb3-ee01-44e1-ad49-40c476ab4b10,std_1659630724199_326,3e8Y-39C9
tch_20220803-140944_25,dd992555-fb64-4948-b312-64b9d6fe7799,std_1659630721360_325,xYNr-xmNe
tch_20220803-140944_23,7d91d4cf-fe77-4e0c-b9c9-9b6fefd2fdb3,std_1659630728059_323,9iF8-zxro
tch_20220803-140944_29,14ab4e5e-5c93-4124-8036-58b330a15ffa,std_1659630730595_329,2Vy7-r87E
tch_20220803-140944_31,72ed3168-1e07-443e-a284-21cffb5ba4c3,std_1659630724933_331,EJoW-938u
tch_20220803-140944_32,d9445986-6ef8-4b7f-aca9-fcc72542bc95,std_1659630734942_332,dNKk-pN93
tch_20220803-140944_24,7b9d0c66-eb19-41f1-b856-266ecd0eb042,std_1659630735376_324,6iDJ-ejve
tch_20220803-140944_27,cc7a0c6f-0e5b-4700-8217-7f2ce8f73350,std_1659630741330_327,4azc-rgeR
tch_20220803-140944_28,a1ee18d6-ae6a-4edc-b07e-41b7d6df3ee3,std_1659630743525_328,NxJ4-3H7m
tch_20220803-140944_26,edd69736-5d73-45ba-a6bd-23bfc52736f7,std_1659630750555_326,3e8Y-39C9
tch_20220803-140944_30,2fc4b516-e49d-49d4-94ce-51f20aff0b97,std_1659630742050_330,947d-X938
tch_20220803-140944_33,9a4c1982-f46d-4800-934e-cfdfb97144c7,std_1659630744948_333,nQkT-7Kq8
tch_20220803-140944_25,fb44071a-5c11-4735-a0f2-6b877fe11ef5,std_1659630750861_325,xYNr-xmNe
tch_20220803-140944_31,4aeb3e59-9d64-4719-81cc-93c3361881a7,std_1659630753596_331,EJoW-938u
tch_20220803-140944_34,92819f06-6f2d-4084-95f1-551204dd07b6,std_1659630754953_334,sH8r-nxLK
tch_20220803-140944_29,81be5189-8f5d-4945-b286-53126d257991,std_1659630753207_329,2Vy7-r87E
tch_20220803-140944_32,97392dda-615a-4b8f-9a0a-7fef815dc7fb,std_1659630761306_332,dNKk-pN93
tch_20220803-140944_35,b581ecd2-fbca-4d37-b613-a27a1c4b53e4,std_1659630764958_335,hfeK-ZR2A
tch_20220803-140944_27,63bf1040-fb3a-4eaa-bc23-521dc7a69e8a,std_1659630768951_327,4azc-rgeR
tch_20220803-140944_28,083e9d02-fe51-4f6e-aaa6-e05946a67844,std_1659630769681_328,NxJ4-3H7m
tch_20220803-140944_33,50fd20e8-6dc5-4a12-bd16-c8def99b4060,std_1659630774932_333,nQkT-7Kq8
tch_20220803-140944_30,81837864-a2cc-44e4-bca1-b8b58e7b2eba,std_1659630773521_330,947d-X938
tch_20220803-140944_31,9e610299-0bc9-4666-a942-e96b2f9b0955,std_1659630777653_331,EJoW-938u
tch_20220803-140944_36,492fb724-dcd8-4ec4-a19c-4430b52f9c09,std_1659630774964_336,Kw98-B4qz
tch_20220803-140944_37,d6565774-18ab-4edc-968b-ce72aaf0f8ba,std_1659630784969_337,BtF9-4nMQ
tch_20220803-140944_34,814197cd-0812-48ae-a8c0-70d4f29561c5,std_1659630782227_334,sH8r-nxLK
tch_20220803-140944_29,ae62fe07-cde2-4d64-afb7-96471ab017c8,std_1659630783092_329,2Vy7-r87E
tch_20220803-140944_32,71975ba0-278b-468a-aa0b-1efe9603a870,std_1659630786146_332,dNKk-pN93
tch_20220803-140944_35,71cff34d-b7c7-4d11-80d6-5e736217ea45,std_1659630792336_335,hfeK-ZR2A
tch_20220803-140944_38,f128f5a9-d018-41ff-a530-292e25d67799,std_1659630794995_338,a8RY-Qbam
tch_20220803-140944_30,1db00d72-ac0b-437e-9824-ffb711069e1d,std_1659630800917_330,947d-X938
tch_20220803-140944_33,f10e399d-8760-49bd-8989-3296e0cef358,std_1659630800172_333,nQkT-7Kq8
tch_20220803-140944_39,32a3e087-b818-4b6e-9157-6265af96e169,std_1659630804980_339,6qR7-s8fM
tch_20220803-140944_31,bdf19adb-f83f-4fb3-8939-2cbaaa9c8a9a,std_1659630802873_331,EJoW-938u
tch_20220803-140944_36,fa23f0ea-db0a-47d8-8f6e-8964412fe8a4,std_1659630805473_336,Kw98-B4qz
tch_20220803-140944_37,2b0c7899-4851-4009-b0b4-cf07432471ac,std_1659630811133_337,BtF9-4nMQ
tch_20220803-140944_34,129942a6-345e-43e3-83f3-620676b61e82,std_1659630811848_334,sH8r-nxLK
tch_20220803-140944_40,f6c4bbef-6ee8-462d-80c1-bf792e64a846,std_1659630814984_340,UNyT-FZoy
tch_20220803-140944_32,be6d2c41-3668-46a4-bba6-b57bd9d1bcb7,std_1659630815429_332,dNKk-pN93
tch_20220803-140944_35,82e1602a-8093-4a04-878e-5dd72d1c1bd6,std_1659630821203_335,hfeK-ZR2A
tch_20220803-140944_38,b912f408-0b2e-4555-95bd-12881bdd7ec5,std_1659630822657_338,a8RY-Qbam
tch_20220803-140944_39,688152a1-0ba1-469c-ae34-d503659ba1f1,std_1659630828596_339,6qR7-s8fM
tch_20220803-140944_41,e8fcd89a-0b58-4400-bbda-5fda49eaa60e,std_1659630824990_341,2b4x-WVj2
tch_20220803-140944_33,ecc15093-f872-49d8-bdd6-ea777f745f4f,std_1659630828447_333,nQkT-7Kq8
tch_20220803-140944_37,0f4e884f-216b-4254-b275-0f71d5246d6f,std_1659630835936_337,BtF9-4nMQ
tch_20220803-140944_36,df721cbc-9b74-4b4c-9c7e-20fb6a68ef53,std_1659630833389_336,Kw98-B4qz
tch_20220803-140944_42,a302b5d3-d14b-4a45-9977-f275f5b2f49f,std_1659630834996_342,b278-ZPDh
tch_20220803-140944_34,d60ed37a-45d4-4de6-b3a1-9b3def723bcc,std_1659630840959_334,sH8r-nxLK
tch_20220803-140944_40,fc6e7a73-d242-45f0-b8e9-04934f38576b,std_1659630842681_340,UNyT-FZoy
tch_20220803-140944_35,949f1153-c514-4aa7-8677-c6e3294598cf,std_1659630844800_335,hfeK-ZR2A
tch_20220803-140944_43,7c920cc6-af31-4693-b626-d82be867d168,std_1659630845001_343,HpVA-LGrL
tch_20220803-140944_38,6c57cffc-f399-44eb-9526-21b2c2d2de1c,std_1659630849831_338,a8RY-Qbam
tch_20220803-140944_41,b26f1c73-9ee4-4938-9284-ec3e6ee49344,std_1659630853070_341,2b4x-WVj2
tch_20220803-140944_39,2a41f2a3-70c2-4693-ab44-39a5468059cd,std_1659630853070_339,6qR7-s8fM
tch_20220803-140944_37,18173606-e68f-4c7a-908c-24537561fcf9,std_1659630858729_337,BtF9-4nMQ
tch_20220803-140944_44,403ac53e-903c-46a8-8555-6264f9206d98,std_1659630855005_344,bhc7-izW4
tch_20220803-140944_42,9aeb0508-e3a5-4590-8269-13dbd6ca7018,std_1659630862238_342,b278-ZPDh
tch_20220803-140944_36,747bc16c-1e69-4a0d-bd23-a83409ce1a21,std_1659630859065_336,Kw98-B4qz
tch_20220803-140944_45,ab0ab37b-3a1a-41a2-a838-6383ffe61376,std_1659630865013_345,Re4U-Geh2
tch_20220803-140944_40,578735b4-42ba-4af7-b996-0e97f23bbb68,std_1659630868612_340,UNyT-FZoy
tch_20220803-140944_43,b5de8761-89c1-446a-8d40-b5c450da22ef,std_1659630871520_343,HpVA-LGrL
tch_20220803-140944_46,4abf3157-0a22-4872-ac21-43b0bfd3511e,std_1659630875017_346,j3PH-9qyb
tch_20220803-140944_41,4a54d5c3-22fc-45d8-89e8-f78bb8cc71aa,std_1659630878506_341,2b4x-WVj2
tch_20220803-140944_38,3d686622-2ce6-4be3-b59a-c7b5ca7d8350,std_1659630877751_338,a8RY-Qbam
tch_20220803-140944_39,dcd94f8c-533e-4220-a061-bd52b65b4d72,std_1659630880409_339,6qR7-s8fM
tch_20220803-140944_44,863aec39-01f8-483d-b122-14ef92dd2d14,std_1659630882142_344,bhc7-izW4
tch_20220803-140944_47,a8594603-9305-4641-97ab-889fb72817c2,std_1659630885022_347,9HxW-vLTQ
tch_20220803-140944_42,93a9d820-4047-46b1-b129-be9a22e4e1ea,std_1659630887177_342,b278-ZPDh
tch_20220803-140944_45,d16f3aad-3898-4a44-9ef7-b2d159abf409,std_1659630888839_345,Re4U-Geh2
tch_20220803-140944_46,b3c3de06-76fd-4d19-b6e1-b3e5541a25e1,std_1659630900645_346,j3PH-9qyb
tch_20220803-140944_48,68b3b475-7c4c-48bf-a52a-d7435de1f792,std_1659630895027_348,YQAt-fyXf
tch_20220803-140944_40,a04753a3-7c34-4bc3-af32-0b96a3f922f4,std_1659630895766_340,UNyT-FZoy
tch_20220803-140944_43,047501d4-b9b0-4dd5-b934-69ae933a8023,std_1659630898228_343,HpVA-LGrL
tch_20220803-140944_41,5f4dc9a4-dd87-4ddc-9082-2e9481a2ae1d,std_1659630904507_341,2b4x-WVj2
tch_20220803-140944_44,61f00a2b-2be2-4c1b-a9ca-568b8bb842c7,std_1659630906110_344,bhc7-izW4
tch_20220803-140944_49,3e20c1d3-9d99-40a4-a6bb-2f19d42c85b3,std_1659630905032_349,6PH4-62Bk
tch_20220803-140944_45,67e5eb3f-957f-4b1f-a7ac-56a7a7452518,std_1659630916371_345,Re4U-Geh2
tch_20220803-140944_50,939aa388-f48b-48da-9b18-e71a1ff5e60b,std_1659630915037_350,sqEj-vt6Z
tch_20220803-140944_42,03d3a2f4-6fdf-4d47-9ead-301e8b3f466e,std_1659630916349_342,b278-ZPDh
tch_20220803-140944_47,14da03ba-1276-4664-ba4f-490b0bff3346,std_1659630916288_347,9HxW-vLTQ
tch_20220803-140944_48,b3274e10-ebaf-4f1b-90df-be9f0f6cdb6d,std_1659630922758_348,YQAt-fyXf
tch_20220803-140944_43,ee00ee6d-a4ae-44c0-90a6-972f044963be,std_1659630924966_343,HpVA-LGrL
tch_20220803-140944_46,d5a00de6-fec0-4e2c-8d69-7987689ac7e6,std_1659630922723_346,j3PH-9qyb
tch_20220803-140944_51,510875de-8db3-49a7-aba2-d405b1d5b8d6,std_1659630925043_351,MDaB-C424
tch_20220803-140944_44,d38eafa1-9e2d-49e0-94f8-58e508828069,std_1659630931988_344,bhc7-izW4
tch_20220803-140944_52,4ed553db-90df-4338-80ec-d7b624b0adaf,std_1659630935049_352,DHP3-HdTv
tch_20220803-140944_49,dec11c81-2cac-459d-8a7a-52dbf2c73b7d,std_1659630933946_349,6PH4-62Bk
tch_20220803-140944_45,1b619d0e-7196-4b9d-ad18-88aaf1f3f87f,std_1659630940522_345,Re4U-Geh2
tch_20220803-140944_47,c0f64c59-ff9c-4786-a227-6ccf4701fb59,std_1659630944723_347,9HxW-vLTQ
tch_20220803-140944_50,dac057bc-3e85-4878-add0-b218347183c0,std_1659630940646_350,sqEj-vt6Z
tch_20220803-140944_48,bbfd22b2-13fd-45e9-82d3-258235a865aa,std_1659630947357_348,YQAt-fyXf
tch_20220803-140944_53,c0b0d34b-176e-419e-a650-563463da1202,std_1659630945054_353,3yJs-FX2K
tch_20220803-140944_46,dd719d4f-1274-4b49-83c6-5657fc6cbf07,std_1659630952070_346,j3PH-9qyb
tch_20220803-140944_51,054a3310-575b-4a49-9467-112f279adf22,std_1659630954238_351,MDaB-C424
tch_20220803-140944_54,8e1f43a0-75fa-4510-8441-09f37d311353,std_1659630955060_354,f2r2-o3ma
tch_20220803-140944_52,6bcfe36c-bc27-4e0c-bda9-f82134e54f76,std_1659630959922_352,DHP3-HdTv
tch_20220803-140944_49,cff13bd8-3040-4b94-b7c5-35381b661834,std_1659630962763_349,6PH4-62Bk
tch_20220803-140944_55,e0ad96dd-aebc-4e60-80c7-3d0d6b4b991a,std_1659630965064_355,3LQe-owY4
tch_20220803-140944_47,64bc1c95-1727-4563-9955-f711a5733fae,std_1659630967482_347,9HxW-vLTQ
tch_20220803-140944_50,8de4a0fb-aed9-43d2-a3f2-13bcb22ddd44,std_1659630968840_350,sqEj-vt6Z
tch_20220803-140944_53,2219ec92-1229-442d-932a-22fd0db5f1a4,std_1659630972188_353,3yJs-FX2K
tch_20220803-140944_48,5db6991d-7a42-4e54-9e29-364bbb24a000,std_1659630972100_348,YQAt-fyXf
tch_20220803-140944_56,ef6f19f4-48cd-4639-81c1-37cd8230a603,std_1659630975069_356,Ng2w-9YCw
tch_20220803-140944_54,a15b5c6c-0e90-480d-8486-cdc536966d39,std_1659630983553_354,f2r2-o3ma
tch_20220803-140944_51,6bd612ff-7d6a-478a-bfce-e4a21cc543a1,std_1659630982039_351,MDaB-C424
tch_20220803-140944_57,a9ba2cb7-9af9-4087-b150-24cc581fb956,std_1659630985075_357,oQP2-XDE2
tch_20220803-140944_52,820853eb-500b-4c6d-91b4-7a864b91bcdb,std_1659630988784_352,DHP3-HdTv
tch_20220803-140944_55,30ef791d-3da1-4d46-9acf-f1b735989937,std_1659630990261_355,3LQe-owY4
tch_20220803-140944_49,bace0e0a-f894-432e-9227-39228dfb16c0,std_1659630990172_349,6PH4-62Bk
tch_20220803-140944_53,a73d6213-f3eb-4105-b19b-693ed6769238,std_1659630995309_353,3yJs-FX2K
tch_20220803-140944_58,5db9cc69-7b49-4962-a068-837c1c64ae5d,std_1659630995081_358,4snk-m3xH
tch_20220803-140944_50,6f90ab9a-f033-43bf-8d0e-d28a3aadaa20,std_1659630994816_350,sqEj-vt6Z
tch_20220803-140944_56,fcd96fe0-3a52-442c-a519-d08b952633de,std_1659630999095_356,Ng2w-9YCw
tch_20220803-140944_59,6c36a7ec-6570-43e7-8b5e-ab1519316715,std_1659631005085_359,wy6U-EjG7
tch_20220803-140944_54,70828182-0f47-4b23-9b4c-880d19d3f17c,std_1659631009626_354,f2r2-o3ma
tch_20220803-140944_51,b9ed7437-81a7-4673-86d0-4a69029be306,std_1659631012172_351,MDaB-C424
tch_20220803-140944_60,d06270c2-f62a-4cbd-9043-c9d0cc625f7f,std_1659631015091_360,2343-Qh6n
tch_20220803-140944_57,dbdcd74d-75e8-47c7-be44-ddd6f0c9f756,std_1659631014056_357,oQP2-XDE2
tch_20220803-140944_55,9628e637-59c6-43b5-9362-96d8124aebc5,std_1659631017688_355,3LQe-owY4
tch_20220803-140944_52,990dbea8-ae3b-435a-ab23-e843e033260b,std_1659631017050_352,DHP3-HdTv
tch_20220803-140944_53,0edb9336-3508-49c1-b8da-c5fc04aa1f0d,std_1659631020453_353,3yJs-FX2K
tch_20220803-140944_58,43a2df61-491c-4032-87d9-a938d47f2012,std_1659631024162_358,4snk-m3xH
tch_20220803-140944_61,c3c17852-23f6-4766-89e0-25c284c5827a,std_1659631025097_361,JCd4-BiMx
tch_20220803-140944_56,d98a1e30-7435-40ac-8d5c-39005394c6a3,std_1659631026922_356,Ng2w-9YCw
tch_20220803-140944_62,eb316e42-b2b4-4af0-b730-8d961d2f1641,std_1659631035102_362,gMyq-mZ4e
tch_20220803-140944_59,adbeff70-3c50-4db3-baf1-597b4ea71491,std_1659631031914_359,wy6U-EjG7
tch_20220803-140944_54,a77cc43c-8ce3-4431-882d-6bcee3b2af99,std_1659631037535_354,f2r2-o3ma
tch_20220803-140944_57,b4c3f6ae-c6f0-47eb-a588-889669bad881,std_1659631043379_357,oQP2-XDE2
tch_20220803-140944_60,670193a5-2826-43ee-a476-d3cad5e87c99,std_1659631043064_360,2343-Qh6n
tch_20220803-140944_63,55b073b6-1171-4a21-bf86-c5e52b3b316c,std_1659631045106_363,8H6g-68VW
tch_20220803-140944_55,f13f511a-7c16-4457-bdd5-da83c2fb53f2,std_1659631045622_355,3LQe-owY4
tch_20220803-140944_58,99b600d2-fa3b-4a7d-990a-4a8ed969a4a4,std_1659631050401_358,4snk-m3xH
tch_20220803-140944_61,669d0182-8d02-4263-9e35-26e64078098c,std_1659631051336_361,JCd4-BiMx
tch_20220803-140944_64,f01330ae-9577-45ec-9d2e-5ce858fc7b9f,std_1659631055112_364,38L3-bmt4
tch_20220803-140944_56,c26a217a-6c9e-416a-865f-98c8e14631c3,std_1659631053619_356,Ng2w-9YCw
tch_20220803-140944_59,59277f6a-4f11-47fa-9dc1-71f44b0b01a5,std_1659631060572_359,wy6U-EjG7
tch_20220803-140944_62,8afa444b-e10d-4a86-8461-fa5b7f1e56a3,std_1659631059019_362,gMyq-mZ4e
tch_20220803-140944_65,bc9ce215-a022-4838-aadf-a0a46e871b1d,std_1659631065117_365,n7QE-Zht4
tch_20220803-140944_57,bdf7571c-f839-4137-ad74-c742a80dc5fa,std_1659631071750_357,oQP2-XDE2
tch_20220803-140944_60,763d3c28-f98a-4edc-bbeb-a260bc20086b,std_1659631072511_360,2343-Qh6n
tch_20220803-140944_63,5701fe0e-355c-43c7-87c6-d1c003a3aabe,std_1659631073013_363,8H6g-68VW
tch_20220803-140944_66,332f08e9-7b11-4ca0-980c-27056e2cef39,std_1659631075124_366,Uw2f-P6Tu
tch_20220803-140944_58,ab8923dd-3271-4ef3-890f-da96a853b13a,std_1659631077434_358,4snk-m3xH
tch_20220803-140944_64,30ab28fa-d954-4f5e-a390-2b1e9741b453,std_1659631080425_364,38L3-bmt4
tch_20220803-140944_61,f949015e-0458-4634-a3d7-2187a6f6d00c,std_1659631080293_361,JCd4-BiMx
tch_20220803-140944_59,467e24a3-d25a-45d8-96d8-d634ebbd3e5e,std_1659631084642_359,wy6U-EjG7
tch_20220803-140944_67,8cc2c8c7-9c58-4061-bda6-0a4acef0f150,std_1659631085129_367,sHkv-ZkF8
tch_20220803-140944_62,95c4282c-e777-4db3-9471-c63a3e2263e7,std_1659631088713_362,gMyq-mZ4e
tch_20220803-140944_65,52857a49-2933-4990-962c-b321af8b9cfa,std_1659631091855_365,n7QE-Zht4
tch_20220803-140944_68,c0c9abb5-c730-4a08-94b2-48cf8641c2bc,std_1659631095135_368,XQ8T-64Uq
tch_20220803-140944_63,6709f34d-ae0a-4b3e-a84e-b61cb0139f79,std_1659631099522_363,8H6g-68VW
tch_20220803-140944_66,abc8db44-0dcf-46a4-9b5f-618f134ba1db,std_1659631099628_366,Uw2f-P6Tu
tch_20220803-140944_60,87d4102a-a31b-4311-8199-f437984debd6,std_1659631099324_360,2343-Qh6n
tch_20220803-140944_64,806576d3-b8a9-45ea-aba0-3c2876e53631,std_1659631105544_364,38L3-bmt4
tch_20220803-140944_61,afd2358d-f28b-4513-a321-a6670cc14079,std_1659631107397_361,JCd4-BiMx
tch_20220803-140944_69,5aedfeca-1489-4a99-8003-ddf64fc30ab4,std_1659631105197_369,86dy-b9mT
tch_20220803-140944_67,18ec53d9-6878-49f0-baaa-04de432470b1,std_1659631112824_367,sHkv-ZkF8
tch_20220803-140944_70,4843f914-2635-454b-9932-4299620a540a,std_1659631115145_370,7T2W-LGRp
tch_20220803-140944_62,823b7b94-c9a4-40e4-9b7e-8ddf45d27c6b,std_1659631114472_362,gMyq-mZ4e
tch_20220803-140944_65,f7d79139-1385-4c9d-ad82-9c3425386980,std_1659631120178_365,n7QE-Zht4
tch_20220803-140944_63,6d9d2612-6cba-4560-af15-272d2394d4cc,std_1659631124447_363,8H6g-68VW
tch_20220803-140944_68,5111d630-2a2d-4404-bd39-6c06328a2261,std_1659631122187_368,XQ8T-64Uq
tch_20220803-140944_71,00399586-98a3-466f-a3e0-7c58950a0798,std_1659631125149_371,QvPg-47HE
tch_20220803-140944_66,1e949fda-6d3f-4057-8fd9-a23c60b7a143,std_1659631125458_366,Uw2f-P6Tu
tch_20220803-140944_64,eb7dc4dd-fd0c-48fe-891a-23d926367166,std_1659631130402_364,38L3-bmt4
tch_20220803-140944_72,ed81766e-5254-4ec3-8609-687e05a65fd8,std_1659631135156_372,YPkX-iGYL
tch_20220803-140944_67,2c58a3d0-ba14-4e3e-9949-2f6d438b1139,std_1659631140107_367,sHkv-ZkF8
tch_20220803-140944_69,49a275cb-a24a-4d47-8e3c-bca7332588a8,std_1659631136606_369,86dy-b9mT
tch_20220803-140944_70,97eaf93b-638a-4cf4-ab20-84c4c4c1d2e4,std_1659631143698_370,7T2W-LGRp
tch_20220803-140944_73,c7491038-a2a0-48da-8f5f-db959f5035e9,std_1659631145161_373,W2rs-LuiM
tch_20220803-140944_65,21f2d149-30a6-427a-b235-f1e93e8a3a57,std_1659631147942_365,n7QE-Zht4
tch_20220803-140944_68,4bd8d591-ec40-429a-a2c9-cb1d305633d4,std_1659631150507_368,XQ8T-64Uq
tch_20220803-140944_71,1e961a17-f48f-4df5-95c2-d6b124db51be,std_1659631152021_371,QvPg-47HE
tch_20220803-140944_66,ff6dc5ac-e888-405d-a2b4-80b91269bf7d,std_1659631152941_366,Uw2f-P6Tu
