extuserid,classcode,classid,invid,tchextuserid,category,pe_category,pe_end_index,category_type
std_EvUF-LxNz_1731318796239_16,sCsY-6yFP,58d333d9-92fa-4686-83ef-fd66b8a31366,98675b46-460b-43a5-aafb-47adaf75550b,tch_L2_20241118-124931_3,L2,l2pe,5,L
std_g7CT-4EzR_1732097037700_100,Hp7D-vN3M,5930486d-716e-4dce-b96f-3ad57964ea4e,03494516-f846-44d5-b8c6-0d4c193805f2,tch_L7_20241119-161702_6,L7,l7pe,3,L
std_tH23-GeNH_1731318974795_28,7Gk7-4nD6,683921f5-2453-4348-813f-9cb8a681d27b,f0188794-40a4-47c5-b41f-7322e9b660a7,tch_L2_20241119-145753_4,L2,l2pe,5,L
std_3u9W-Fw2g_1731318796026_19,kU8K-zcoi,c2409d20-62a9-4a9c-9c30-501bbf4f7caf,13ba9b6f-7c03-4ae1-a7c3-4f6e97b89905,tch_L2_20241118-124931_4,L2,l2pe,5,L
std_Ut8e-GYwx_1731319463127_60,7Efe-Bw62,1c4e3682-de86-447d-9d64-a18e7b4f439b,830ebca7-ebe2-4f5c-9f36-a871636577a6,tch_L8_20241119-145753_8,L8,l8pe,4,L
std_zi47-Q6RG_1732087473210_16,ACXT-cGR7,b6eabcb0-e32e-4846-bcf4-811b4e62c988,2036bd22-cb2d-4d3f-8357-6a44d287707c,tch_H1_20241119-154312_13,H1,h1pe,5,H
std_bxEn-4UHC_1731319073960_33,osEV-H3U4,3cddbd7b-6fcb-434c-87bd-88179b8a0a0d,53cd4bf5-23d5-4122-80e5-8f2516513ce6,tch_L3_20241113-100225_5,L3,l3pe,5,L
std_8VBe-Lb8B_1732087023303_15,WxHo-4hy7,3f3ca712-c5c4-48c1-a45b-9eef3d5e2af5,1317c2f7-d32a-49cd-9163-12c17ad6a92f,tch_H1_20241113-100225_13,H1,h1pe,5,H
std_EbqY-Ri9f_1731319566876_68,ZY29-8dg6,273eecd1-6099-4623-b3c2-bd6f351ca8b2,d8242bb6-2ca8-4495-896c-d4a92e0a8e28,tch_L9_20241118-122352_9,L9,l9pe,4,L
std_e8MG-XtEg_1731318889808_21,rQtk-q3ju,17bc23aa-1685-44a8-9c43-a87f83cbcce0,60392387-de2b-4720-9e21-2bfb803627a0,tch_L2_20241119-135502_3,L2,l2pe,5,L
std_u8vY-EXjM_1732090944850_93,NbM2-4NzZ,55f7f730-8f3b-446d-ac17-71ce1ce3bf9a,96fe3ab5-e85b-4a98-84b6-d6e3b0d7dc36,tch_L7_20241119-171846_6,L7,l7pe,3,L
std_RE4K-b4b4_1731318880765_17,6ABh-Mgd6,3ff5fac8-ba10-4aad-afc9-851fdb534a39,86ed5083-2d8b-4494-b2ff-d41f2d28b338,tch_L2_20241119-095105_4,L2,l2pe,5,L
std_ti98-TrV7_1731320014976_89,x9Rn-o3UD,3c1d4de4-1edd-4da7-96fe-cb0672e20bc0,119e31f8-8864-4ffc-932d-1bed40d1cb1f,tch_M5_20241119-161702_12,M5,m5pe,5,M
std_aj2h-d4A7_1731319030450_31,GKfW-r4tb,f7850538-d242-4fd6-a76c-d864e676a244,f6f82b37-2d1f-44fd-b33c-65622e89ff78,tch_L3_20241119-095105_5,L3,l3pe,5,L
std_yBJR-ZR7H_1732099742559_16,69p8-t2Fi,adb36e7e-5b75-4274-8f18-5f142dc0b43d,8b528699-cb04-4407-a857-1e5de58e4627,tch_H1_20241118-122352_13,H1,h1pe,5,H
std_kHis-FPa7_1731318969247_22,c7T3-uhDB,798d4486-c304-4774-a649-bb65d6634908,0a3af97e-5b6a-483f-a8a7-36d6e8fdbf85,tch_L2_20241113-104900_4,L2,l2pe,5,L
std_3g6r-jLaQ_1732096991908_97,ojxM-9QUy,9013e4b7-66ce-4e25-a683-bdec611e4d54,a9868144-880b-497a-b9b0-0e29af71f14b,tch_L7_20241119-135502_6,L7,l7pe,3,L
std_6KLT-Ar2z_1731320082262_95,Cp7r-89zT,bfc80ee7-fb8a-4ec9-9539-0734debf6712,374f9135-4512-401b-b52b-ce19baa909d8,tch_H1_20241119-161702_13,H1,h1pe,5,H
std_mi2w-Gu2w_1731318982771_25,PBZ3-ED7Q,752d127e-02ac-4ab2-8574-62e68b528704,147cc5d5-6ae5-4ea8-9e12-8be561dd73cb,tch_L2_20241119-101959_4,L2,l2pe,5,L
std_3M8e-g6Mv_1731319901906_79,QdUJ-y9tb,85fb2bba-7885-4952-9a38-25412080b8f8,c1bdfe9f-1e67-469e-a7db-f4f690217cb3,tch_M3_20241119-161702_11,M3,m3pe,5,M
std_7QFD-dgEN_1731319794319_81,7ujd-sD27,319f996e-285c-4aed-bbfc-5d3e01c2a85d,da1ef992-fe43-4aa5-bfdd-581a4a1a8dc1,tch_M3_20241119-101959_11,M3,m3pe,5,M
std_RE4K-b4b4_1731318838847_17,MFBr-4bmJ,95229bd4-a1ff-41bc-b958-ec632a6badda,9739e0a4-848d-49f6-85ef-5dea7e6d44ab,tch_L2_20241119-154312_3,L2,l2pe,5,L
std_73GK-PwZJ_1732091122043_96,v6Cx-6Qy4,a2df3624-581a-4e4c-952f-4b71ea310044,adf3a218-faae-4b24-9fbf-3f329ce73d14,tch_L7_20241113-104900_7,L7,l7pe,3,L
std_89Ey-8VXY_1731319706500_77,kv8G-Xe7F,e15596ec-3b90-4387-8a47-1605f885549e,97475dd0-4e8f-4d8d-bb8b-01cc13c1c9ad,tch_M2_20241113-100225_10,M2,m2pe,5,M
std_87Mu-9p94_1731319958901_94,i43W-64G7,1c93d38b-f9e2-4958-8550-25682e4565de,a43be3a5-1328-43a2-8d36-931aa1e6087f,tch_H1_20241119-101959_13,H1,h1pe,5,H
std_WAxN-7aYM_1731319703200_76,QE4u-p748,06756755-ee1c-4b27-a7e2-dcb84bc05c57,bc8bc050-fc5d-418f-8734-10b088cef0c9,tch_M2_20241119-164807_10,M2,m2pe,5,M
std_6N9p-AKGL_1731318967496_29,wNrP-Kou7,bb9867df-21e8-4126-8e0f-6d0b4136da15,11052362-ec6f-4094-a3cf-578387b1b523,tch_L2_20241119-164807_4,L2,l2pe,5,L
std_3u9W-Fw2g_1731318896901_19,2f2k-3hmk,b1d428c4-5b93-4085-9bc3-2763a4107822,4947f658-d76d-4fe3-a6da-e14c9239dcd7,tch_L2_20241118-122352_3,L2,l2pe,5,L
std_ti98-TrV7_1731319941116_89,zhyk-NP2X,cb6bedd7-5d8e-4fd6-b0c2-5d83c3a8a694,76346095-df09-45d3-805d-a8f8c6aac9b7,tch_M5_20241119-154312_12,M5,m5pe,5,M
std_a3vG-4AUs_1731318636870_7,489K-68YK,1c2f8691-6bf0-42d1-a380-3b112f7111b0,6a932655-f818-489d-a64d-9672c3fad00a,tch_L1_20241119-145753_1,L1,l1pe,4,L
std_7Ffx-UThw_1731319329122_51,KJ69-uxbK,2b8a9da7-2861-414d-a194-53898330b678,aacd0ba6-67df-486b-b938-8374165ea67e,tch_L8_20241118-124931_8,L8,l8pe,4,L
std_Tr9T-98EC_1731318673798_10,NJ2v-Ea2m,f1d788e8-f4b7-42da-8a57-44e67f9eeb6f,f8708c1a-0c64-413f-b91b-ef039cc7bcd7,tch_L1_20241113-100225_2,L1,l1pe,4,L
std_8qyp-QopU_1732087751488_88,wiUr-ksfp,48187ff2-0697-42d4-b960-37ad66b35c31,4bac232c-29c7-40d9-a94e-565227320b8e,tch_L7_20241113-104900_6,L7,l7pe,3,L
std_3Jn8-Jgb6_1732091095374_99,m8xc-EQM9,74b4d216-8116-44ce-ba54-ce0e582a926d,16ab9aaa-998b-4093-8cbe-27e229c5729e,tch_L7_20241119-171846_7,L7,l7pe,3,L
std_iBNY-s9NR_1731319477126_64,F7N9-hmve,c798dfe4-4635-4d52-9a1e-34fcde1030c6,4dbdbdb8-eefc-4c34-80a7-fc3afad06c9d,tch_L9_20241119-154312_9,L9,l9pe,4,L
std_fJEu-gi2e_1731318903364_24,rPX9-hw7p,1470b40c-d54b-4de5-84ff-b338abbb1793,aded161a-5812-4e87-a22b-a2567c1696d0,tch_L2_20241119-161702_3,L2,l2pe,5,L
std_jtNs-i8GL_1732087681077_100,h6Fi-ue9P,6b35477d-a750-4b81-8331-e7949c786858,1be8026d-a617-47fe-ab07-47782c60f8bc,tch_L7_20241119-142553_6,L7,l7pe,3,L
std_RPv4-pgQg_1731318788174_18,wNrP-Kou7,bb9867df-21e8-4126-8e0f-6d0b4136da15,cfed5808-db58-4f9e-a1a2-93c25dccae52,tch_L2_20241119-164807_4,L2,l2pe,5,L
std_aGVn-y9sY_1732087761091_93,jt62-V846,10ede15f-cb4a-457a-8ec2-b8295d19cea0,c54ffab9-6fe9-4ac0-806f-a91d5ba247fd,tch_L7_20241118-183612_6,L7,l7pe,3,L
std_9vFU-V4Yo_1731319396775_55,6TFt-kezY,bb31b457-12e1-4643-b27a-c0cf49ecce7e,7f78504d-fc0b-4326-afd3-9798a2741385,tch_L8_20241119-164807_8,L8,l8pe,4,L
std_a8H2-T9Jt_1732090653694_87,W76L-2yom,e37a84a1-0751-468a-8c4f-aba0df2be447,4a276516-f1bb-44fe-b054-6905ec4002f6,tch_L7_20241119-101959_7,L7,l7pe,3,L
std_B3Bd-EdXo_1731319476178_58,yRC3-4nbY,285bc923-d2fe-4246-a6cf-b15636e1947a,017d7f33-b73b-45d5-8ccd-a7930ad3fb3e,tch_L8_20241119-142553_8,L8,l8pe,4,L
std_87Mu-9p94_1731319948512_94,7mNG-Fo3Z,68147075-1187-47f4-9be3-7b7b8c5973cc,565cdb74-2983-4c7f-be6a-9cc4564018c5,tch_H1_20241113-104900_13,H1,h1pe,5,H
std_RLN9-vEdF_1731318884920_23,Lwgu-42JN,f39edc01-d05d-459b-a2a0-6c80345aa10d,dd5be9c8-b08e-461f-a6df-8f8c5b0b2b95,tch_L2_20241119-171846_4,L2,l2pe,5,L
std_F3zP-9bRj_1732097084716_93,6yuw-qfhi,fce225d9-8277-407a-a5bb-0140fd34b954,95f67a1d-6dea-4362-a91e-559141a07171,tch_L7_20241118-183612_7,L7,l7pe,3,L
std_pt3t-UDN2_1732096131690_16,PH2F-eh82,b9790679-cfe7-44a1-8c14-ade9b732a529,714fed1d-3da7-4efa-91a3-11acde020b93,tch_H1_20241119-164807_13,H1,h1pe,5,H
std_ba4d-8r3W_1731318687055_5,Jh34-MTRa,508155f1-fd8d-41b8-b642-40598a7212bf,18743535-04e8-452f-8531-cff0c3efee4c,tch_L1_20241119-101959_1,L1,l1pe,4,L
std_87Mu-9p94_1731320105930_94,WxHo-4hy7,3f3ca712-c5c4-48c1-a45b-9eef3d5e2af5,ecda8bcb-c682-434c-9a8c-c0b2cb76ffe2,tch_H1_20241113-100225_13,H1,h1pe,5,H
std_T78G-PzA2_1732096871301_88,463d-8z38,7abfa0f1-af2b-408a-a5d1-7f455b5593b2,aeb735a2-2c1a-4e6d-8a97-2e26e060eb71,tch_L7_20241119-145753_6,L7,l7pe,3,L
std_32K8-evk3_1732087338896_76,3F6f-2oRg,0d3f9cca-3320-4507-830b-5ad3fe2475a6,d7ad33a0-62ea-49af-b5f4-d70cf2a36fc5,tch_L8_20241119-161702_8,L8,l8pe,4,L
std_fJEu-gi2e_1731318949751_24,kU8K-zcoi,c2409d20-62a9-4a9c-9c30-501bbf4f7caf,9d5624a9-973d-4e96-b8e3-94c60c7b65e5,tch_L2_20241118-124931_4,L2,l2pe,5,L
std_z9vr-hLsA_1731318632223_3,epJ9-kr2s,bca84958-22f6-456d-98ff-b79a179b8c20,19313ede-6ee4-4d46-a7a4-3a23a879284c,tch_L1_20241119-101959_2,L1,l1pe,4,L
std_Tr9T-98EC_1731318705966_10,98w7-6ygD,e8efec99-2971-4f12-8df1-1c83bcc42f58,29780500-c426-492d-bd1c-4f50723419cd,tch_L1_20241118-122352_2,L1,l1pe,4,L
std_a3vG-4AUs_1731318705053_7,v69a-F7eH,7cab2c91-a795-4aab-a1b6-dd28b2e409e7,7a4d71f7-a6e5-43cb-bffd-27f1865be971,tch_L1_20241118-122352_1,L1,l1pe,4,L
std_6y8c-yr49_1732087331982_51,z6aV-BfYC,484d0cd7-b593-40f7-acb5-4cc2abfb3c74,31271a14-f43b-4f86-aaf5-33095e3db383,tch_L3_20241118-124931_5,L3,l3pe,5,L
std_89Ey-8VXY_1731319822683_77,jvRD-A32x,6bef75de-6a93-4c83-96f9-dfb1b0170542,76d540ec-ccbe-435c-b088-11e12191adfe,tch_M2_20241119-095105_10,M2,m2pe,5,M
std_ba4d-8r3W_1731318715991_5,wTP4-FDpQ,ab2d75e7-2ba3-4857-aaa1-35e364d4a947,8d729a2c-4405-442f-9d48-9ef2f595d4ab,tch_L1_20241119-095105_2,L1,l1pe,4,L
std_iBNY-s9NR_1731319545663_64,zgjm-W3f6,b99ee33b-da20-44a1-8f9d-ceaabb3fbcec,ad3bb86e-d09f-4302-a01c-8feaf489e243,tch_L9_20241113-104900_9,L9,l9pe,4,L
std_FadJ-xj97_1731319951325_92,zhyk-NP2X,cb6bedd7-5d8e-4fd6-b0c2-5d83c3a8a694,9cd7dc6e-6df4-42ad-9b7d-d8bacad9ba30,tch_M5_20241119-154312_12,M5,m5pe,5,M
std_89Ey-8VXY_1731319724607_77,s2U6-Rt7h,fd526d45-62af-4b70-ac87-a8fdd6a29356,67cb71b3-019e-43c3-888a-3bef6935625b,tch_M2_20241118-124931_10,M2,m2pe,5,M
std_eiv4-yMxM_1732096907531_95,AXM6-PDfx,701c8669-ea7b-4d71-9916-25d009168712,8ad5412a-20a8-415a-a80d-cf54a89d5cbc,tch_L7_20241119-164807_7,L7,l7pe,3,L
std_RPv4-pgQg_1731318813568_18,TjmP-2697,8edfaeb0-1f66-4263-836c-5ad1327ac276,2b062167-d5a7-4ec5-a250-d8debc54f086,tch_L2_20241113-100225_4,L2,l2pe,5,L
std_R7zy-bQ7t_1731318778763_11,8xCd-cwb9,f013496f-5388-4b8c-8ca6-5b160529241b,99354b44-71ee-4073-8712-100dfda5aaa5,tch_L1_20241113-104900_1,L1,l1pe,4,L
std_KtRH-kMD6_1731318767510_13,Wuk4-Ymip,e9e4a6a3-ec18-43cc-a25a-823e7f2922cb,c1656805-94ac-4ed4-b2f4-a1f2aa113f58,tch_L1_20241118-124931_1,L1,l1pe,4,L
std_KtRH-kMD6_1731318764988_13,kRed-b2fp,fddb6751-5891-4575-a20b-7866e3ecea27,61bb50b9-0f99-4bde-a0f1-bea9df6c1d70,tch_L1_20241119-171846_1,L1,l1pe,4,L
std_6TPi-vWQ3_1731319586941_63,gGP6-8tAd,58709c19-c29d-47e9-9374-07e25226bcc6,729e2a72-b5da-4877-973d-a33776a8bdc5,tch_L9_20241119-152307_9,L9,l9pe,4,L
std_FocX-y2xr_1732100183342_91,4nm9-Gde7,c4d178f1-c332-4c3e-ae63-ec539fb69958,8020a571-a5a7-4319-b5ea-f1d41f30104b,tch_L7_20241119-101959_6,L7,l7pe,3,L
std_a6YZ-7Rdh_1731318667910_2,3Dhc-sp2j,92fac04c-a40e-4661-9bbb-0aaef0fa61fa,49190659-33b4-4cb9-a542-3a53603c150e,tch_L1_20241119-095105_1,L1,l1pe,4,L
std_HLQB-6HAn_1731319080620_35,BC4P-6x4j,409ed3a6-3c2d-4e41-b121-55b2afc0af4e,656cd6c8-3658-4543-ac03-3a9be382aa14,tch_L3_20241119-161702_5,L3,l3pe,5,L
std_UCuE-b6Ci_1731319722987_74,FMg6-48x9,45c75097-3f0c-4ace-95bb-c356523b8798,965fd9a6-4a68-4cd6-8e5a-b242aa643422,tch_M2_20241118-183612_10,M2,m2pe,5,M
std_aj2h-d4A7_1731319052949_31,Cge3-Z8Fh,cd43e43d-1808-4b9d-aa45-1ac231851785,d19c0113-a6f1-4cc3-b97a-ee9d90764b32,tch_L3_20241119-154312_5,L3,l3pe,5,L
std_b84v-covH_1731318583937_4,j3uQ-9Lx9,163a6717-70f3-4956-836b-116e1df79c20,062007ac-28e1-4d6d-b24c-9e55ea8d83da,tch_L1_20241119-164807_2,L1,l1pe,4,L
std_e8MG-XtEg_1731318951294_21,6sPU-r236,b13c6f26-bab3-442b-9391-50e73f846298,fe4cf13f-ac94-414c-ab6c-400f9cd448ce,tch_L2_20241119-095105_3,L2,l2pe,5,L
std_FswK-VLzK_1732096591129_15,VCb9-eA4b,e5f3c29c-41f5-466a-b2f3-4a2e79027ac8,f7749c5a-23e2-473e-b4db-b6bfebdebe07,tch_H1_20241119-152307_13,H1,h1pe,5,H
std_os4Q-6Xjh_1731319289623_50,kA23-er7Q,940f9853-6910-4c60-b677-d07888884fc2,be6debac-3eaf-4bc0-bf1a-ba9daa3e626b,tch_L7_20241119-154312_6,L7,l7pe,3,L
std_Nqrt-n7XH_1731319858199_88,zhyk-NP2X,cb6bedd7-5d8e-4fd6-b0c2-5d83c3a8a694,74bf7d64-856c-41e2-a030-e96bd0580c5f,tch_M5_20241119-154312_12,M5,m5pe,5,M
std_3B8p-7zZw_1732090759633_59,jvRD-A32x,6bef75de-6a93-4c83-96f9-dfb1b0170542,91289c8d-ecbc-41dc-be3c-d6f8824ebd36,tch_M2_20241119-095105_10,M2,m2pe,5,M
std_EbqY-Ri9f_1731319577335_68,k4Ec-bFVv,296107ec-b6c2-47b7-a787-3dc26bb9a3e3,bcd4bec2-23dc-4f78-b59c-54dc828cd9be,tch_L9_20241113-100225_9,L9,l9pe,4,L
std_Q39m-BTF2_1732096791469_91,v6Cx-6Qy4,a2df3624-581a-4e4c-952f-4b71ea310044,6115213c-792f-4dcf-9076-f64453d8c5a9,tch_L7_20241113-104900_7,L7,l7pe,3,L
std_RPv4-pgQg_1731318799965_18,6ABh-Mgd6,3ff5fac8-ba10-4aad-afc9-851fdb534a39,e214ea5e-1c43-467c-825c-0d452ac94e02,tch_L2_20241119-095105_4,L2,l2pe,5,L
std_EVRo-7Nmr_1731318768670_9,nFh4-nD8M,8421fc15-9592-482c-a500-9dabc1cc8220,1c753540-5de5-4d15-ba5d-b98e66ce3321,tch_L1_20241118-124931_2,L1,l1pe,4,L
std_6ins-hF7t_1731319481080_59,62LA-h6iz,c2217c07-69ad-49df-aa91-6337b871f36b,d75711b0-ab8b-454b-b82e-4115cd94fa44,tch_L8_20241119-154312_8,L8,l8pe,4,L
std_Grf6-iv28_1731319897541_83,7ujd-sD27,319f996e-285c-4aed-bbfc-5d3e01c2a85d,9f7c9969-9e1a-43ac-9f42-c1e0dcdb4e78,tch_M3_20241119-101959_11,M3,m3pe,5,M
std_fj28-ZB4R_1731319012434_27,c2Uo-jUGC,2967be95-14f2-4b9b-883a-43830444154b,156c363f-28bf-4176-b088-9b478a55c8a0,tch_L2_20241119-142553_4,L2,l2pe,5,L
std_87Mu-9p94_1731320100686_94,ACXT-cGR7,b6eabcb0-e32e-4846-bcf4-811b4e62c988,586cc7be-18d9-4f49-a914-f03fe8717a68,tch_H1_20241119-154312_13,H1,h1pe,5,H
std_6ins-hF7t_1731319420059_59,7Efe-Bw62,1c4e3682-de86-447d-9d64-a18e7b4f439b,8ba2f7dd-8d0d-4b5d-a7ab-12ea4a8a61ed,tch_L8_20241119-145753_8,L8,l8pe,4,L
std_kHis-FPa7_1731318853336_22,t9Lk-cq3G,270e9ab7-e145-4718-b14a-84c5265b0457,75ed6b03-e9e7-4d2d-91d8-01dacf4b74b7,tch_L2_20241119-171846_3,L2,l2pe,5,L
std_7enP-z6KG_1732087459449_54,nxnM-oc64,35419fc8-6866-468a-920e-a43b83f52650,72e21c04-de4d-42d8-825c-752a6a07835d,tch_L3_20241119-152307_5,L3,l3pe,5,L
std_tH23-GeNH_1731318954059_28,8sBn-sbBk,faafbad8-9be4-476c-83b0-f812a17c049c,f383c463-a1dd-44e2-801a-21d3f41fc4a6,tch_L2_20241119-152307_4,L2,l2pe,5,L
std_p8Qz-smz9_1731319403951_57,7Efe-Bw62,1c4e3682-de86-447d-9d64-a18e7b4f439b,5f16c5b4-b71c-46b2-84e0-ddbc4d9cc16d,tch_L8_20241119-145753_8,L8,l8pe,4,L
std_a6YZ-7Rdh_1731318623800_2,7M3C-4Uzq,89149076-f33d-4423-9785-be1177588bfe,3d9a9680-f795-4863-b658-ab889c1ba0f0,tch_L1_20241119-142553_2,L1,l1pe,4,L
std_UCuE-b6Ci_1731319689316_74,L7QH-7Q24,60a56f6f-d804-473c-8ad1-ea43709ab258,cf09816c-cc90-4697-aed8-74fc8658a0a8,tch_M2_20241119-171846_10,M2,m2pe,5,M
std_p8Qz-smz9_1731319386769_57,3F6f-2oRg,0d3f9cca-3320-4507-830b-5ad3fe2475a6,166457e5-4288-46f4-89c7-858aab7ae936,tch_L8_20241119-161702_8,L8,l8pe,4,L
std_z64G-sZYn_1732090992482_15,sTqX-3hpj,4409e200-36fc-446c-817b-68260a296a87,ddf7655a-f37b-434e-bcca-f80a0843c95a,tch_H1_20241119-095105_13,H1,h1pe,5,H
std_FswK-VLzK_1732096526923_15,krPB-EQn3,f1830116-5418-4e0d-89bf-48cc50c36765,8cf475e9-761d-47ab-bcbe-d1278a2d8dc1,tch_H1_20241119-142553_13,H1,h1pe,5,H
std_fCGz-LB8r_1731319513459_61,k4Ec-bFVv,296107ec-b6c2-47b7-a787-3dc26bb9a3e3,820d8b14-1c21-4c0b-9a6b-93e3bbb9d17f,tch_L9_20241113-100225_9,L9,l9pe,4,L
std_87Mu-9p94_1731320074006_94,i43W-64G7,1c93d38b-f9e2-4958-8550-25682e4565de,67466785-e152-4e6e-97d6-e8ad062d53b2,tch_H1_20241119-101959_13,H1,h1pe,5,H
std_4t7B-aGt2_1731320003552_87,sH7c-WjL4,8ee4fbf0-a1fb-46f9-b809-ef682d4054b6,daff2c0a-ab85-49ba-a190-74aee6ce7f45,tch_M5_20241119-142553_12,M5,m5pe,5,M
std_FswK-VLzK_1732096656119_15,Cp7r-89zT,bfc80ee7-fb8a-4ec9-9539-0734debf6712,525e1ac0-240d-4d50-a0a2-00d8f78fb677,tch_H1_20241119-161702_13,H1,h1pe,5,H
std_z8Gr-CLCX_1731318649300_8,eNE6-si8g,576b3be1-1dff-456c-aecb-13458ae6ff34,564142e8-7a5b-40a5-9e0b-3389a38b94b9,tch_L1_20241119-161702_1,L1,l1pe,4,L
std_eki9-7vB2_1731318654208_6,98w7-6ygD,e8efec99-2971-4f12-8df1-1c83bcc42f58,a1c87fec-5493-4d53-9a75-bd071db1d23e,tch_L1_20241118-122352_2,L1,l1pe,4,L
std_Tr9T-98EC_1731318696741_10,Jh34-MTRa,508155f1-fd8d-41b8-b642-40598a7212bf,58ffb853-52cc-4343-beea-6d36d0731c93,tch_L1_20241119-101959_1,L1,l1pe,4,L
std_e6i4-f9Br_1731319348164_52,GNtZ-AenJ,da2c354d-0bbb-4ea1-a2b9-329f54ab8cbf,35d1366d-0216-4229-a6fd-7a98d2b7d1d0,tch_L8_20241113-104900_8,L8,l8pe,4,L
std_a6YZ-7Rdh_1731318673320_2,vn3R-PJwF,c72210bf-e90a-42dc-b98a-ea41421ac045,b7f51a3e-3106-46d9-a874-278477deddd3,tch_L1_20241118-183612_1,L1,l1pe,4,L
std_RPv4-pgQg_1731318875130_18,8zgW-Dak7,24833590-e73c-4dac-a086-1e1a421f045c,5c3e1dfa-4d99-4e5e-9ed3-d7f6ff68d9f1,tch_L2_20241119-161702_4,L2,l2pe,5,L
std_a6YZ-7Rdh_1731318641010_2,NJ2v-Ea2m,f1d788e8-f4b7-42da-8a57-44e67f9eeb6f,8bb73f9a-9c38-44ad-b3dd-860fba02a9ca,tch_L1_20241113-100225_2,L1,l1pe,4,L
std_87Mu-9p94_1731320130650_94,69p8-t2Fi,adb36e7e-5b75-4274-8f18-5f142dc0b43d,676dff6e-a65b-4dec-b2f6-23aebbd1bb9b,tch_H1_20241118-122352_13,H1,h1pe,5,H
std_FswK-VLzK_1732096981982_15,i43W-64G7,1c93d38b-f9e2-4958-8550-25682e4565de,fc7d547d-9731-4fc5-9d2c-64e7af7b317b,tch_H1_20241119-101959_13,H1,h1pe,5,H
std_EbqY-Ri9f_1731319586087_68,jRzr-YhG7,bf8935cc-8ffd-461b-8952-4038a0c9ab52,cba2036d-40af-4ddc-ba7a-43bd79264139,tch_L9_20241119-101959_9,L9,l9pe,4,L
std_pt3t-UDN2_1732097183197_16,PH2F-eh82,b9790679-cfe7-44a1-8c14-ade9b732a529,87d422d2-432c-4da6-85bd-abe9b5a87ff5,tch_H1_20241119-164807_13,H1,h1pe,5,H
std_B3Bd-EdXo_1731319432423_58,2fKY-8w36,75fda0dd-985b-48fa-94e8-ceef579176bd,685de085-160a-4118-99a5-6eece84640dd,tch_L8_20241113-100225_8,L8,l8pe,4,L
std_Zd4s-tMy3_1731319424148_56,XcJz-RhwV,22364c37-763a-48ac-a37c-c84bd347fa77,487b247a-b705-4eb8-a3c3-8ae491b7025f,tch_L8_20241119-101959_8,L8,l8pe,4,L
std_87Mu-9p94_1731320063969_94,WxHo-4hy7,3f3ca712-c5c4-48c1-a45b-9eef3d5e2af5,b6c58486-b412-42ea-b038-c18845ae1d29,tch_H1_20241113-100225_13,H1,h1pe,5,H
std_FadJ-xj97_1731319988312_92,6a2p-uDHx,7cef97f5-ce7d-4c1d-932b-37065477644f,9ef251f4-f5ff-4ceb-912a-4fbab7f79f91,tch_M5_20241113-100225_12,M5,m5pe,5,M
std_RPv4-pgQg_1731318827160_18,wNrP-Kou7,bb9867df-21e8-4126-8e0f-6d0b4136da15,7b9ab7d8-01eb-4384-88bc-6b54fa4eb8aa,tch_L2_20241119-164807_4,L2,l2pe,5,L
std_ijus-74ZW_1731319916106_90,NQuE-H7sP,8ae0939a-e95a-4b6a-bb17-3a2cc013bd3c,e0af42a0-c7c0-4074-99b4-0f28cc2def4b,tch_M5_20241119-171846_12,M5,m5pe,5,M
std_6MKd-8QHY_1732091181290_16,VCb9-eA4b,e5f3c29c-41f5-466a-b2f3-4a2e79027ac8,11f8db97-c02e-4efa-a73f-837a7e1dda17,tch_H1_20241119-152307_13,H1,h1pe,5,H
std_zi47-Q6RG_1732087865059_16,i43W-64G7,1c93d38b-f9e2-4958-8550-25682e4565de,a19bedbc-cac9-4ed2-bc9c-b047734810c4,tch_H1_20241119-101959_13,H1,h1pe,5,H
std_9pr9-234s_1731319729697_78,Yk9a-oK6v,a4e07402-8294-46f5-822a-90fc30d24433,2115a324-9c81-44f9-a403-4c4643fc73ee,tch_M3_20241119-152307_11,M3,m3pe,5,M
std_Y8yZ-CDdq_1731319098876_32,BC4P-6x4j,409ed3a6-3c2d-4e41-b121-55b2afc0af4e,126dbe06-c8e1-4037-8981-ac3e5d0e779b,tch_L3_20241119-161702_5,L3,l3pe,5,L
std_Nqrt-n7XH_1731319902460_88,KfQ6-3RQ2,d8a96ab3-cea2-4c1e-89a7-dbeb04f90a77,e2121270-8154-458f-8d74-4ee9ad0632f1,tch_M5_20241119-145753_12,M5,m5pe,5,M
std_vm46-7hi9_1731319570318_70,Z6Ep-kh3N,907ae38f-5704-4e4a-aff7-32148d00dfd0,70e499d0-d764-44bc-bbef-415a0d2ee5fe,tch_L9_20241119-164807_9,L9,l9pe,4,L
std_ba4d-8r3W_1731318598122_5,cKMb-7QD9,7724f09f-2c8d-4002-af43-2516b8d8df6e,2ad29aed-8909-4d7b-ae3a-d67ffa8273cf,tch_L1_20241119-152307_2,L1,l1pe,4,L
std_Ut8e-GYwx_1731319423376_60,GNtZ-AenJ,da2c354d-0bbb-4ea1-a2b9-329f54ab8cbf,ba4575c7-70a8-4622-8e77-47e24faa1aa9,tch_L8_20241113-104900_8,L8,l8pe,4,L
std_7wP8-9bgs_1732087318486_81,7Efe-Bw62,1c4e3682-de86-447d-9d64-a18e7b4f439b,d84dd229-1dad-400f-9421-532e8f76e11a,tch_L8_20241119-145753_8,L8,l8pe,4,L
