teacher,classname1,classname2,classcode,classidtoupdate
tch_20240221-110728_525,class_120924_1-110728_525,className2,mfVU-Gaqb,40175696-0a21-4849-8d66-40eb321268a2
tch_20240221-110728_526,class_120924_1-110728_526,className2,PKme-ibmD,5753bb8b-ca0d-4f22-a91e-7692d390aad7
tch_20240221-110728_527,class_120924_1-110728_527,className2,zt6h-dr7t,5e35fe4b-b6c3-4363-8f93-1cfc7fbfb6fd
tch_20240221-110728_528,class_120924_1-110728_528,className2,4jMC-6VZ4,e41bea42-5235-4d24-8912-66629b88e5e6
tch_20240221-110728_529,class_120924_1-110728_529,className2,ZRka-vTD4,5d640a9e-818a-40a9-9660-61795cf7f7f3
tch_20240221-110728_530,class_120924_1-110728_530,className2,LxuJ-rKxP,90bcb425-eaa3-4c0e-8dd2-f7b5a101b7e2
tch_20240221-110728_531,class_120924_1-110728_531,className2,fyMz-Ge9J,b369b6b1-8ce3-4989-823b-2d664a4a255b
tch_20240221-110728_532,class_120924_1-110728_532,className2,Y9jK-t8Ji,730eb380-f9bd-4681-b183-d42492a0168c
tch_20240221-110728_533,class_120924_1-110728_533,className2,D494-R63F,ed920280-bfc2-470f-bd6b-c4c54f64b339
tch_20240221-110728_534,class_120924_1-110728_534,className2,X2Ke-CLsG,4a9a482a-68b0-493c-893b-160f8403497f
tch_20240221-110728_535,class_120924_1-110728_535,className2,8tbK-4bjw,01c54fdf-db4a-43c0-8121-6046b859505a
tch_20240221-110728_536,class_120924_1-110728_536,className2,ewCv-Ct4A,4c9603e8-d5be-4454-89da-5f02779ffffb
tch_20240221-110728_537,class_120924_1-110728_537,className2,kXmr-9Y4d,258532e6-158f-4164-a3dd-8aab38fe9934
tch_20240221-110728_538,class_120924_1-110728_538,className2,N24r-36mQ,9c5823a4-58c0-47ea-b01d-27c342b9e18c
tch_20240221-110728_539,class_120924_1-110728_539,className2,U3t3-J4w6,9eaa3110-322f-473b-8945-749d5ceaccdb
tch_20240221-110728_540,class_120924_1-110728_540,className2,BX63-8s73,0b3bdb3e-ce86-4e6f-b86a-a9d08425e96f
tch_20240221-110728_541,class_120924_1-110728_541,className2,nB6V-Hat9,d561f3b2-0d31-42be-ad82-c8001eaf0545
tch_20240221-110728_542,class_120924_1-110728_542,className2,EuAv-6MkA,31c2fdd5-6164-412c-98f2-1bc43b747502
tch_20240221-110728_543,class_120924_1-110728_543,className2,LJMc-36GZ,a50a984a-94cb-4412-a047-7823710965f5
tch_20240221-110728_544,class_120924_1-110728_544,className2,d3j8-MHzU,5270689b-defe-4f65-bb30-a1dfced4c6fa
tch_20240221-110728_545,class_120924_1-110728_545,className2,AhZH-waKV,26a88c66-ba76-40a5-bcbb-bf365870706c
tch_20240221-110728_546,class_120924_1-110728_546,className2,Yfvm-23k4,a687f0f5-4295-47ad-a407-80f621c41b19
tch_20240221-110728_547,class_120924_1-110728_547,className2,Lz2L-Z2CA,7b80b31f-8970-4102-a970-95e39260995d
tch_20240221-110728_548,class_120924_1-110728_548,className2,KGF6-927v,53abde4c-a6bd-4572-8b8e-0d9536751fcb
tch_20240221-110728_549,class_120924_1-110728_549,className2,xT7h-Ypf7,853b8cd7-47af-4ceb-967e-bca87f63169c
tch_20240221-110728_550,class_120924_1-110728_550,className2,a32n-rn69,a1acff67-a4ba-465c-96a9-07db5fa671a7
tch_20240221-110728_551,class_120924_1-110728_551,className2,m2iG-4eV6,8ec3fb81-e79c-44de-ad03-246e5991faab
tch_20240221-110728_552,class_120924_1-110728_552,className2,fABs-LfMf,b63f5d62-fe25-4281-924a-ae8b21d01661
tch_20240221-110728_553,class_120924_1-110728_553,className2,ufsj-T6ud,3bb122b1-e2ca-43b4-9d58-6b168842e9b6
tch_20240221-110728_554,class_120924_1-110728_554,className2,6Vzg-HaX4,d63d226b-85b7-4690-bc0a-821e1cfffa31
tch_20240221-110728_555,class_120924_1-110728_555,className2,Y4XP-vpfL,4e6b66af-3e8b-4e57-af50-f8f3b99129da
tch_20240221-110728_556,class_120924_1-110728_556,className2,TcoB-JAR4,625edd36-84f5-4886-86dd-ec226ac01087
tch_20240221-110728_557,class_120924_1-110728_557,className2,Ud32-8qFt,08250170-fda5-4870-ada6-fb47af29727a
tch_20240221-110728_558,class_120924_1-110728_558,className2,iXYk-vGzL,4c2efd08-0038-4736-ba0f-0e20ae4fbafc
tch_20240221-110728_559,class_120924_1-110728_559,className2,ExjW-A792,cac12f25-adba-44c7-89f6-17f670a87711
tch_20240221-110728_560,class_120924_1-110728_560,className2,8cr4-Y7s3,057d1d21-cf8d-4241-a644-c17ef5d71e60
tch_20240221-110728_561,class_120924_1-110728_561,className2,7B8U-w6oM,d0ca7831-f0f8-4100-85a2-690a36b9bc31
tch_20240221-110728_562,class_120924_1-110728_562,className2,C7HY-Ez3d,ea8f64ab-8ab4-4656-b5df-b86193705401
tch_20240221-110728_563,class_120924_1-110728_563,className2,47cL-qER2,1e315961-e310-4361-87bc-b29bba03f2f8
tch_20240221-110728_564,class_120924_1-110728_564,className2,rN7Z-4hXf,1238d2d8-6025-4ca7-bc0c-25e1d7d7612d
tch_20240221-110728_565,class_120924_1-110728_565,className2,2Z6b-Z8kt,d533d692-a867-444b-9789-a7b6fcc98afc
tch_20240221-110728_566,class_120924_1-110728_566,className2,343F-LCLd,506899a6-5e3e-4f83-8505-61367098808f
tch_20240221-110728_567,class_120924_1-110728_567,className2,W346-eR7i,55c14ebd-b67c-413b-9145-46b6b922ba3f
tch_20240221-110728_568,class_120924_1-110728_568,className2,WUax-G98k,f84e9926-57b5-4756-965d-d18686b7c8d8
tch_20240221-110728_569,class_120924_1-110728_569,className2,Wv38-HB8q,e432fae0-ac93-4184-aaaf-9892d9d4cebe
tch_20240221-110728_570,class_120924_1-110728_570,className2,47fd-G6uG,fc554576-1a82-4c5d-816a-656c5440abd8
tch_20240221-110728_571,class_120924_1-110728_571,className2,naK9-qbH7,8271301e-aa10-4b36-89b0-8a129310bf58
tch_20240221-110728_572,class_120924_1-110728_572,className2,J6Mr-7fmo,7cb9ef2b-ca51-45b1-b2e7-9676a37249f2
tch_20240221-110728_573,class_120924_1-110728_573,className2,9BbM-9qz4,b4b7c136-bf33-4e50-9ec8-441db3e3941b
tch_20240221-110728_574,class_120924_1-110728_574,className2,2z4d-Zizr,dd174f7d-6010-4266-af54-2aab1071781f
tch_20240221-110728_575,class_120924_1-110728_575,className2,rxdW-BUDQ,74c1d7a9-3c7a-4ceb-a297-9742befccf05
tch_20240221-110728_576,class_120924_1-110728_576,className2,BRZr-oA2K,71706c7b-b803-44cd-ab3f-1d5a35ed532a
tch_20240221-110728_577,class_120924_1-110728_577,className2,s7vs-7M4m,a4150e06-a5c1-4214-8630-61e7dbc42994
tch_20240221-110728_578,class_120924_1-110728_578,className2,wgBC-3g7m,99929812-1e70-4df6-9a4f-04133001bce1
tch_20240221-110728_579,class_120924_1-110728_579,className2,4Z4o-h7fH,0ba9a24a-06ec-4004-9684-c289879f8089
tch_20240221-110728_580,class_120924_1-110728_580,className2,Q2zN-zrJz,5d953375-2d59-4c82-9d62-0d5663e222b2
tch_20240221-110728_581,class_120924_1-110728_581,className2,Y9d3-bgdU,93dfc330-37e4-4472-bfdb-9e2faa21c5e8
tch_20240221-110728_582,class_120924_1-110728_582,className2,ZNDJ-xb7D,63ef28fb-6fb8-410d-a42e-f3f6ab0cceed
tch_20240221-110728_583,class_120924_1-110728_583,className2,LNa2-cm3k,9d579398-5356-4d72-8ff0-e712efb13195
tch_20240221-110728_584,class_120924_1-110728_584,className2,m4Ne-wdK3,16a922e9-7133-4b7f-9dcb-9795566320f2
tch_20240221-110728_585,class_120924_1-110728_585,className2,98z7-97h2,3e376a39-405c-42f3-a03e-4e2da3546a00
tch_20240221-110728_586,class_120924_1-110728_586,className2,n3vk-cUaJ,f773c775-6a4f-475c-b636-5a200ecd359c
tch_20240221-110728_587,class_120924_1-110728_587,className2,29k3-KbPC,78294e6e-fd53-4708-91b7-fed7b931d6a4
tch_20240221-110728_588,class_120924_1-110728_588,className2,sq87-mY87,6ca9a73f-9caf-4d6f-890d-a0f11052cef4
tch_20240221-110728_589,class_120924_1-110728_589,className2,EKeB-xmM4,1e08028f-8e78-4091-a4d7-87a1de044ab6
tch_20240221-110728_590,class_120924_1-110728_590,className2,mcJL-XHVL,8a586cd0-0114-42a6-b3f5-b57777d56a95
tch_20240221-110728_591,class_120924_1-110728_591,className2,RtJB-369M,975286ad-7c42-4a75-a712-7f3d925c8566
tch_20240221-110728_592,class_120924_1-110728_592,className2,aJuV-nLxW,b30481a2-ce38-4c94-998d-bbe953bdbd82
tch_20240221-110728_593,class_120924_1-110728_593,className2,Tf3R-pBQE,e9241111-ec4f-4225-83a8-f19feb0bf2cc
tch_20240221-110728_594,class_120924_1-110728_594,className2,Hoyb-sv79,0cc47f92-106b-492f-9d66-0acb2d241b52
tch_20240221-110728_595,class_120924_1-110728_595,className2,7rK8-92jZ,29075530-74a7-4990-a10b-f94d1b97ce42
tch_20240221-110728_596,class_120924_1-110728_596,className2,n6gb-y7m9,eed68aec-06f1-4630-aa1b-403de74b2499
tch_20240221-110728_597,class_120924_1-110728_597,className2,J8a2-68d2,f2ead103-f2b0-45b1-8650-6e4fde5579b0
tch_20240221-110728_598,class_120924_1-110728_598,className2,4fta-GgcY,d8af969c-7600-46fb-a7ac-4ba793076318
tch_20240221-110728_599,class_120924_1-110728_599,className2,GZy9-K94i,ba28b4b3-efcc-4498-b39a-edc98a114dad
tch_20240221-110728_600,class_120924_1-110728_600,className2,NpcC-h9T6,918b74e5-4985-4438-97d7-f80267b7b4fb
tch_20240221-110728_601,class_120924_1-110728_601,className2,BZKU-2YN3,31a872c6-95a0-47d4-bf71-662adaa9b3e9
tch_20240221-110728_602,class_120924_1-110728_602,className2,vZG4-wk9L,20dc39c7-aeb1-4de2-8ffa-67755d145174
tch_20240221-110728_603,class_120924_1-110728_603,className2,cEQ7-DvrV,2f6531b2-57a7-4dbc-98b0-02d6069329aa
tch_20240221-110728_604,class_120924_1-110728_604,className2,6cvy-6r6Y,f04c9959-9ebe-47a2-a6c7-42ad38019540
tch_20240221-110728_605,class_120924_1-110728_605,className2,Nnc2-k6A7,4896086b-ce2f-49d1-8da7-ba511c88e1bb
tch_20240221-110728_606,class_120924_1-110728_606,className2,w9di-4n4J,20632590-2f04-4c83-b6ca-0197655a9765
tch_20240221-110728_607,class_120924_1-110728_607,className2,kVfD-aq9A,fa671671-c973-44d0-b13f-c29db58708bb
tch_20240221-110728_608,class_120924_1-110728_608,className2,frDc-VQVZ,7e7f75de-6c3f-42aa-9dae-4d37a6534cc8
tch_20240221-110728_609,class_120924_1-110728_609,className2,74Zq-s9yz,a66e16ee-4a8a-409c-8428-abcda1e65d58
tch_20240221-110728_610,class_120924_1-110728_610,className2,Mthe-EDcw,31871be8-40b2-44d8-bd15-df166fd7e31f
tch_20240221-110728_611,class_120924_1-110728_611,className2,7vsX-6VMV,f84a0ebe-5ba1-4115-8d49-6bf1e8243046
tch_20240221-110728_612,class_120924_1-110728_612,className2,U3TD-E3Fn,c442ac74-8e64-4a53-ba71-9fe59025f293
tch_20240221-110728_613,class_120924_1-110728_613,className2,R7aH-FQM3,d9f354aa-bbeb-474a-b0a4-445a57c68405
tch_20240221-110728_614,class_120924_1-110728_614,className2,t9BL-Dba9,bd032496-e3e6-4102-91a2-c83ee9052981
tch_20240221-110728_615,class_120924_1-110728_615,className2,HzJy-TVY4,d662880e-6142-4114-bc07-8fb000e67fe9
tch_20240221-110728_616,class_120924_1-110728_616,className2,89bG-ZB48,31fbbc85-a387-40aa-8604-fcb692b95ac6
tch_20240221-110728_617,class_120924_1-110728_617,className2,7VqL-39F8,832099a1-7db2-47b1-806a-0b7dc53ad238
tch_20240221-110728_618,class_120924_1-110728_618,className2,Tj3y-96Q6,4ed6608f-cc62-467a-847e-b8f1e6ef1cc7
tch_20240221-110728_619,class_120924_1-110728_619,className2,jk3b-hpBE,31b3a1d1-28e0-42d5-8822-59a6137110fa
tch_20240221-110728_620,class_120924_1-110728_620,className2,ygB3-uN2m,38a223ec-6763-45ee-8821-33c03768bec3
tch_20240221-110728_621,class_120924_1-110728_621,className2,9XWd-Ufap,2a31675f-ab59-4723-b8e4-560554ceb9f4
tch_20240221-110728_622,class_120924_1-110728_622,className2,E8Lu-NWtX,8c2fecf9-7061-42ea-b2c2-995a374e1b1f
tch_20240221-110728_623,class_120924_1-110728_623,className2,K6D9-t6E4,316c9612-0b40-4df9-a024-aad019f737ae
tch_20240221-110728_624,class_120924_1-110728_624,className2,8UAN-9g84,ad3a070a-6892-451e-a704-8e4f996a4a5e
tch_20240221-110728_625,class_120924_1-110728_625,className2,4iDk-oDb2,f002d626-5e45-4116-9858-b66f2ee8477c
tch_20240221-110728_626,class_120924_1-110728_626,className2,MZxR-gD2V,b10f7f44-1ff6-4f7f-a924-eca5f676ee43
tch_20240221-110728_627,class_120924_1-110728_627,className2,tY4Z-9Q6K,a9d7dc08-df73-46a5-9c1f-1066cf58477e
tch_20240221-110728_628,class_120924_1-110728_628,className2,m9jf-64bC,91cbe11d-9ca3-492f-b63c-95ef515e67f7
tch_20240221-110728_629,class_120924_1-110728_629,className2,xdC2-g9L3,d4f8101f-db59-4c9f-81b4-4c5b8394d9c0
tch_20240221-110728_630,class_120924_1-110728_630,className2,D26K-8trD,0858569d-d1d6-400c-937e-319a5a53400b
tch_20240221-110728_631,class_120924_1-110728_631,className2,M3Wc-F3q2,98dc048f-4e55-4768-8a6f-4bf31482dab5
tch_20240221-110728_632,class_120924_1-110728_632,className2,9Bnj-yYjd,8c76c767-23f4-40af-b140-5add0e586e2d
tch_20240221-110728_633,class_120924_1-110728_633,className2,3hUu-cMoF,5903d0f1-eda9-4153-adeb-3cc18b6d429e
tch_20240221-110728_634,class_120924_1-110728_634,className2,QC6c-28ZN,d2ebd7cd-16d7-4f41-b860-51e520a1d0a9
tch_20240221-110728_635,class_120924_1-110728_635,className2,pg9Z-h7uH,5118e969-dd82-4318-ad17-9977caf6f6f2
tch_20240221-110728_636,class_120924_1-110728_636,className2,px7T-MXu9,fd7b08f2-02f8-43a3-8d9d-e84b8398ceee
tch_20240221-110728_637,class_120924_1-110728_637,className2,eiuk-FH69,a2b3bcbc-0e6e-4761-8f25-ce84e1284a9b
tch_20240221-110728_638,class_120924_1-110728_638,className2,3fdQ-8YWK,880c8209-dfa7-4016-8621-d49f2f639078
tch_20240221-110728_639,class_120924_1-110728_639,className2,cPm4-DF4t,aa8ff4d5-ac01-4f4e-95ba-bc1677f9a8f1
tch_20240221-110728_640,class_120924_1-110728_640,className2,2vxa-9A4A,ef5b6448-a691-4674-8a34-6b8e402a0e6e
tch_20240221-110728_641,class_120924_1-110728_641,className2,fKDX-EV64,a4fc5b7a-f13d-49b2-91b6-35c4e6aeb545
tch_20240221-110728_642,class_120924_1-110728_642,className2,r9T2-eh8o,3823c65d-e814-4863-be11-3bc1e0bf2cea
tch_20240221-110728_643,class_120924_1-110728_643,className2,9ktv-X6h7,4ceb5d80-2bde-414c-adbe-60a19de32c5f
tch_20240221-110728_644,class_120924_1-110728_644,className2,LYP8-cnfo,4bc883c3-30a1-400a-8cdc-5f3160627376
tch_20240221-110728_645,class_120924_1-110728_645,className2,4Ks9-JqwQ,7fb87b3f-55f9-4400-acc3-9441f43181f2
tch_20240221-110728_646,class_120924_1-110728_646,className2,cUbr-ixhD,8aeba42f-5e34-4beb-bd02-9a4052c9976a
tch_20240221-110728_647,class_120924_1-110728_647,className2,aqg2-y9A8,e6cb6fb3-0d06-46ae-8e8c-bea6f4f200bf
tch_20240221-110728_648,class_120924_1-110728_648,className2,d623-J6Li,850a07b9-9953-4bad-938f-2f7958027c54
tch_20240221-110728_649,class_120924_1-110728_649,className2,mzs8-Hkp9,80351a9a-f286-4f49-b802-973c09368b0e
tch_20240221-110728_650,class_120924_1-110728_650,className2,yUXb-dUZ2,b8e14a36-4203-4196-9a7f-c26f7715987f
tch_20240221-110728_651,class_120924_1-110728_651,className2,36Y2-VrQe,4ef7f0ba-a7e0-49d3-adbe-04029abb0878
tch_20240221-110728_652,class_120924_1-110728_652,className2,ft7D-9Cbs,169ed529-1437-46ee-9673-952f995b2ed1
tch_20240221-110728_653,class_120924_1-110728_653,className2,JeC4-Ryq8,45c5d98e-87ab-4dbc-bd9e-d70f4482c514
tch_20240221-110728_654,class_120924_1-110728_654,className2,CTYy-7z6r,c296922d-503b-4dc5-aae1-3ac4e6cbbc91
tch_20240221-110728_655,class_120924_1-110728_655,className2,gGFW-CG2o,a7e91ec5-cc0c-4390-a4b6-70e903ac2ce7
tch_20240221-110728_656,class_120924_1-110728_656,className2,qYq2-8dsK,970577e0-1f74-47e0-85fa-4b4f9171cba7
tch_20240221-110728_657,class_120924_1-110728_657,className2,2i2c-KCFX,204a2d91-b5c1-4d40-9aad-10ba2eec6ade
tch_20240221-110728_658,class_120924_1-110728_658,className2,Ez72-nYnc,624dcd73-ac6f-4149-a671-1230a2c6cfdf
tch_20240221-110728_659,class_120924_1-110728_659,className2,GrG6-BQv2,e81c2d3d-8c39-45c6-b83e-047675b81879
tch_20240221-110728_660,class_120924_1-110728_660,className2,gh2w-ZYjN,1fd4cd4d-781c-4e8b-a6a5-92846552ab61
tch_20240221-110728_661,class_120924_1-110728_661,className2,xk7z-d87r,e6b97e49-c3f2-4260-8503-7343661f7759
tch_20240221-110728_662,class_120924_1-110728_662,className2,qjRr-EhGX,aa17a1bd-aa62-408d-964b-6dd7e0effc3d
tch_20240221-110728_663,class_120924_1-110728_663,className2,R98G-2d3V,3901750c-dca9-4dba-9703-f316e46421b8
tch_20240221-110728_664,class_120924_1-110728_664,className2,3J92-d2jn,50e42e62-9241-4951-90f5-40d2ef105156
tch_20240221-110728_665,class_120924_1-110728_665,className2,724a-sqDa,da99a039-7f08-4cb7-8899-743d804b3871
tch_20240221-110728_666,class_120924_1-110728_666,className2,Fn3C-84R7,7032ea65-62fb-4b4a-ac1e-5d65d9daa377
tch_20240221-110728_667,class_120924_1-110728_667,className2,p6oV-uqc9,64fe6678-86ec-4026-8a60-5fe2f74257e6
tch_20240221-110728_668,class_120924_1-110728_668,className2,y7ox-8K3C,f1e19c84-778d-433e-818b-a50cc12b39af
tch_20240221-110728_669,class_120924_1-110728_669,className2,u4x3-FPao,9eacfa54-6aa0-4517-bc45-3feb4a44c0f8
tch_20240221-110728_670,class_120924_1-110728_670,className2,M4NM-ZsVT,005c2d9b-5805-4438-9b35-ebe4909afb78
tch_20240221-110728_671,class_120924_1-110728_671,className2,bgUY-9cr7,ef01bc1d-92b0-4561-a276-5ea5578d44ce
tch_20240221-110728_672,class_120924_1-110728_672,className2,kwqo-8bXx,18db9de6-b843-43fc-9eaf-18c9fa8ab497
tch_20240221-110728_673,class_120924_1-110728_673,className2,kdAc-y43D,fa726496-d2a0-43e9-9f36-224965635b0c
tch_20240221-110728_674,class_120924_1-110728_674,className2,g82W-kt8Y,049418ac-fbc5-4a3d-ace1-21ea2012bfad
tch_20240221-110728_675,class_120924_1-110728_675,className2,v3c2-726j,240600ff-5625-4590-9837-efdc0f9dc8d2
tch_20240221-110728_676,class_120924_1-110728_676,className2,MDt2-zARN,af051c71-86d0-4f18-928f-3c0ccfcffe42
tch_20240221-110728_677,class_120924_1-110728_677,className2,ehmU-bm83,43e176e7-3e5f-4557-91a4-d75520d79521
tch_20240221-110728_678,class_120924_1-110728_678,className2,tG8N-obsv,1d91a5d8-e757-48d8-b13e-0881e7575b1e
tch_20240221-110728_679,class_120924_1-110728_679,className2,RAnA-rD2X,cfc455e5-6d61-46f0-af09-967f8e9015ac
tch_20240221-110728_680,class_120924_1-110728_680,className2,QyqW-3Yp9,ce3f114a-dd73-4931-8d31-9298da11b6af
tch_20240221-110728_681,class_120924_1-110728_681,className2,Hnm9-FjD6,9715f948-8f8a-4eb3-bb12-6f052eede4f6
tch_20240221-110728_682,class_120924_1-110728_682,className2,wDd9-7Rot,3c21afac-8e02-4ba0-8ffb-b964603e2674
tch_20240221-110728_683,class_120924_1-110728_683,className2,Fwz9-3y6f,d9cc9a1c-c3a1-4b1f-ab23-2d66023cca40
tch_20240221-110728_684,class_120924_1-110728_684,className2,Hefm-JvUV,63ad4d7c-b69e-4815-900d-5972c80722ce
tch_20240221-110728_685,class_120924_1-110728_685,className2,dg7g-3JyL,0682ae24-92f2-46e9-a4e8-d0d09fa54e8d
tch_20240221-110728_686,class_120924_1-110728_686,className2,KuRu-4i3s,d3520e1f-9bcc-45be-9111-cd3c13f6d165
tch_20240221-110728_687,class_120924_1-110728_687,className2,ixgc-zQkq,c795651a-2ce8-4ecb-bb7f-15115f8c3b4d
tch_20240221-110728_688,class_120924_1-110728_688,className2,C34L-VwcF,ac028784-167e-4013-a052-1995092e3fc4
tch_20240221-110728_689,class_120924_1-110728_689,className2,WYMe-E7aB,e890e1b4-a47d-41f7-9a53-587cdcc0e348
tch_20240221-110728_690,class_120924_1-110728_690,className2,Z6BN-2GjQ,bafd728c-1d81-42d2-b6c7-43adf8030028
tch_20240221-110728_691,class_120924_1-110728_691,className2,D8ex-h9nf,2edd6434-98d0-4a36-a357-e46c481b7bbc
tch_20240221-110728_692,class_120924_1-110728_692,className2,xWrA-jst7,0ee63b2d-c6c9-41e9-999b-be757bd04ec6
tch_20240221-110728_693,class_120924_1-110728_693,className2,oKNG-3a4K,27bbf50f-4249-4db7-9d7f-def526a211d8
tch_20240221-110728_694,class_120924_1-110728_694,className2,bA6m-dC42,79ac2a6a-f117-4d1b-bf9c-3adca34e66c7
tch_20240221-110728_695,class_120924_1-110728_695,className2,8JqA-fMq6,2d4ad940-18e8-4704-9238-ff78913f9195
tch_20240221-110728_696,class_120924_1-110728_696,className2,AwrV-nH2F,051d02f4-0a4d-4998-9a0f-cb5f45ec4ca1
tch_20240221-110728_697,class_120924_1-110728_697,className2,Hu76-v3mc,3d660d25-efe2-4eb3-8333-dfaf136aee91
tch_20240221-110728_698,class_120924_1-110728_698,className2,39p9-zVUf,e8f93b4b-3d7d-4a8a-9e91-ecd4efa216d3
tch_20240221-110728_699,class_120924_1-110728_699,className2,Zayo-V79j,f54de683-67e5-4cf4-b9aa-21bdeed9dfaf
tch_20240221-110728_700,class_120924_1-110728_700,className2,ujEe-xJwP,17f71504-88d1-4c94-9e24-60bd9f4762d8
tch_20240221-110728_701,class_120924_1-110728_701,className2,9Yio-Ltgr,c45cded0-f448-40ef-a0bf-e77060c06b5d
tch_20240221-110728_702,class_120924_1-110728_702,className2,6v4N-4fUp,bfd14526-c28f-411d-b161-cf5325379c0b
tch_20240221-110728_703,class_120924_1-110728_703,className2,T3hL-BP62,e5082949-7a5f-40e3-8fff-0de7eaf36a5a
tch_20240221-110728_704,class_120924_1-110728_704,className2,bzv8-Qt8J,c9989e6d-10a5-4198-b967-abc860b29189
tch_20240221-110728_705,class_120924_1-110728_705,className2,34rz-9i8x,f8e98c68-3a31-4501-b5a2-f777622a7c52
tch_20240221-110728_706,class_120924_1-110728_706,className2,htqw-8gf3,d28a5120-530a-4078-91a6-cc50c69fcf52
tch_20240221-110728_707,class_120924_1-110728_707,className2,jGTW-bNZC,dd2b6604-2674-4f78-af8c-885699248558
tch_20240221-110728_708,class_120924_1-110728_708,className2,q4PD-o8nQ,ebbc360f-d51d-43b7-838e-223091609632
tch_20240221-110728_709,class_120924_1-110728_709,className2,exyM-D48U,d2071b68-2b1c-4380-83f8-88668e1feda2
tch_20240221-110728_710,class_120924_1-110728_710,className2,689r-hisx,fca547c7-0b0b-463c-8dce-0ba6943efe2f
tch_20240221-110728_711,class_120924_1-110728_711,className2,CeV7-mYhU,41ed9bce-7ec2-4d7b-9704-8b0529a34b2e
tch_20240221-110728_712,class_120924_1-110728_712,className2,GgU3-A39n,fe137d89-366e-4433-91d1-2cadddf258bb
tch_20240221-110728_713,class_120924_1-110728_713,className2,wM93-74gw,0368fd73-bc55-47cb-88f8-40a2532cda04
tch_20240221-110728_714,class_120924_1-110728_714,className2,679j-EpMs,3375e5e8-88a2-4de5-b7fc-300f57bdad45
tch_20240221-110728_715,class_120924_1-110728_715,className2,ku6F-BYB6,53a41be1-1494-48df-b306-039df8db8747
tch_20240221-110728_716,class_120924_1-110728_716,className2,AtXB-4L24,e6d8d7a3-4139-427e-bfdc-e9db61bfc263
tch_20240221-110728_717,class_120924_1-110728_717,className2,bm3N-j8Fx,abdbf141-70a0-4e42-97d9-4823bfa18eaf
tch_20240221-110728_718,class_120924_1-110728_718,className2,z3P3-6vm2,9009d065-29cb-4df7-95bd-82a3d3cbc164
tch_20240221-110728_719,class_120924_1-110728_719,className2,uZTZ-A9s2,d48f1d96-547f-42aa-98b5-54bc2dec4766
tch_20240221-110728_720,class_120924_1-110728_720,className2,MR6M-4dvH,06128d2c-59e2-418d-859d-629a3215d476
tch_20240221-110728_721,class_120924_1-110728_721,className2,sJci-yPW7,249e439a-44d3-420e-9e35-830139243aa8
tch_20240221-110728_722,class_120924_1-110728_722,className2,m4Mn-3Eqs,07a077d9-1cf7-443b-a753-29c0043556c7
tch_20240221-110728_723,class_120924_1-110728_723,className2,hBiP-6xWu,56b75e21-c2fb-4b1a-9243-792ea71b9d0a
